Algorithm,DataSet,Partition,BuildTime,TestTime,RMSE.ByUser,RMSE.ByRating,NUsers,NAttempted,NGood,Coverage,nDCG,MAE.ByUser,MAE.ByRating
diffusion_distance_similarity,ml-100k/u.data,0,443,9502,0.9867108815056194,0.9935147978115643,189,4027,4027,1.0,0.9404870863214505,0.8078993323512971,0.782465801917588
diffusion_norm_distance_similarity,ml-100k/u.data,0,1,8525,0.9980262788262284,1.003338816980143,189,4027,4027,1.0,0.9372528789526285,0.8166673919344326,0.791060554934252
diffusion_distance_similarity,ml-100k/u.data,2,202,8688,1.0301892513090674,1.0331795159003148,189,4071,4071,1.0,0.9294430884037826,0.8493227285106701,0.820511508572148
diffusion_abs_distance_similarity,ml-100k/u.data,2,1,8557,1.0302178452582362,1.0332097174287194,189,4071,4071,1.0,0.9291457213148133,0.8493443748279313,0.8204829485930095
diffusion_distance_similarity,ml-100k/u.data,3,177,8488,0.9685182052955476,0.9689235939965901,188,3586,3586,1.0,0.9415399199342381,0.8016357026027391,0.7740593558783045
diffusion_abs_distance_similarity,ml-100k/u.data,3,1,8357,0.9684031414564871,0.968879292856372,188,3586,3586,1.0,0.941519905149304,0.8014862250809464,0.7740080708066794
diffusion_abs_distance_similarity,ml-100k/u.data,0,1,8751,0.9864682186424106,0.9933153862526358,189,4027,4027,1.0,0.9403856250828022,0.8077359844210636,0.782495630127617
diffusion_distance_similarity,ml-100k/u.data,1,176,8809,0.9861532595545586,0.998428103592055,189,4215,4215,1.0,0.9397860027945617,0.8129284443407635,0.784716401591074
regular_distance_similarity,ml-100k/u.data,1,2,4084,0.985914147819799,0.9977648204816317,189,4215,4215,1.0,0.9395969181127788,0.8129293267513134,0.7860354697039726
diffusion_distance_similarity,ml-100k/u.data,4,189,8740,1.004905787830275,1.0220481884589048,188,4101,4101,1.0,0.9398012860193666,0.8272823832309723,0.8117738745908618
regular_distance_similarity,ml-100k/u.data,2,1,3891,1.0184047021807374,1.0280835467787008,189,4071,4071,1.0,0.9328374094033794,0.8398427791867246,0.816717477638765
diffusion_norm_distance_similarity,ml-100k/u.data,2,1,8785,1.0298053152491438,1.0389307668145746,189,4071,4071,1.0,0.9299398483257214,0.8500726521308603,0.8255540200662624
diffusion_norm_distance_similarity,ml-100k/u.data,3,1,8391,0.9738893130056103,0.9749722688807284,188,3586,3586,1.0,0.9412780275351547,0.806933944760707,0.7800434513458777
diffusion_abs_distance_similarity,ml-100k/u.data,1,1,8788,0.9862612257878277,0.9984379252857722,189,4215,4215,1.0,0.9396587056446034,0.8129174625631733,0.7847715461532698
regular_distance_similarity,ml-100k/u.data,4,1,3942,1.00597787567051,1.0238890427368281,188,4101,4101,1.0,0.9382054757201752,0.8248046615152304,0.8121248112642958
regular_distance_similarity,ml-100k/u.data,3,2,3636,0.9659545981950085,0.9691819312253891,188,3586,3586,1.0,0.9409900413650039,0.8001601662419354,0.7745525199792596
diffusion_norm_distance_similarity,ml-100k/u.data,1,1,8929,0.9975524702182622,1.0067889144845024,189,4215,4215,1.0,0.9368101836328635,0.8239655047580123,0.7948712317807236
diffusion_abs_distance_similarity,ml-100k/u.data,4,1,8757,1.0051922600008354,1.0223346877387811,188,4101,4101,1.0,0.9398585569656372,0.8276483343573013,0.8121198893571504
diffusion_norm_distance_similarity,ml-100k/u.data,4,1,8652,1.0152084962198478,1.0330865238322138,188,4101,4101,1.0,0.9373958139054336,0.8331761134939948,0.820942364645618
regular_distance_similarity,ml-100k/u.data,0,1,3914,0.9878671619787774,0.9906174380005272,189,4027,4027,1.0,0.9392808786332846,0.8097112710724386,0.7808347937764798
