alpha_nL,diffusion_distance_similarity_RMSE.ByUser_improvement,diffusion_distance_similarity_RMSE.ByUser_average,diffusion_distance_similarity_RMSE.ByRating_improvement,diffusion_distance_similarity_RMSE.ByRating_average,diffusion_distance_similarity_MAE.ByUser_improvement,diffusion_distance_similarity_MAE.ByUser_average,diffusion_distance_similarity_MAE.ByRating_improvement,diffusion_distance_similarity_MAE.ByRating_average,diffusion_norm_distance_similarity_RMSE.ByUser_improvement,diffusion_norm_distance_similarity_RMSE.ByUser_average,diffusion_norm_distance_similarity_RMSE.ByRating_improvement,diffusion_norm_distance_similarity_RMSE.ByRating_average,diffusion_norm_distance_similarity_MAE.ByUser_improvement,diffusion_norm_distance_similarity_MAE.ByUser_average,diffusion_norm_distance_similarity_MAE.ByRating_improvement,diffusion_norm_distance_similarity_MAE.ByRating_average,regular_distance_similarity_RMSE.ByUser_improvement,regular_distance_similarity_RMSE.ByUser_average,regular_distance_similarity_RMSE.ByRating_improvement,regular_distance_similarity_RMSE.ByRating_average,regular_distance_similarity_MAE.ByUser_improvement,regular_distance_similarity_MAE.ByUser_average,regular_distance_similarity_MAE.ByRating_improvement,regular_distance_similarity_MAE.ByRating_average
0.5,-0.153051133743,0.994343225094,-0.15198644295,1.0034301192,-0.0919291288671,0.818241152059,-0.119209292898,0.794999599456,-0.170527172517,0.994516731348,-0.181509299198,1.00372591086,-0.186921824804,0.819017707508,-0.222508245726,0.795819847905,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
1.0,-0.273441249642,0.995538486693,-0.177187087314,1.00368260631,-0.28042139697,0.819782056825,-0.207068180885,0.795697245605,-0.301341670579,0.995815488684,-0.329961079982,1.00521326018,-0.362942597142,0.820456659088,-0.411321997891,0.797319129196,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
2.0,-0.117157230964,0.993986861921,0.0209829032476,1.00169712659,-0.181436502077,0.818972865563,-0.0221971821181,0.794229271866,-0.448237495355,0.997273905242,-0.49460593935,1.00686284913,-0.530364334399,0.821825314447,-0.59901334126,0.798809497966,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
3.0,-0.0247379801004,0.993069301698,0.0920329671032,1.00098527078,-0.092473980213,0.818245606162,0.0747091134335,0.793459784505,-0.542616747362,0.998210924822,-0.604959194507,1.00796848651,-0.622859816599,0.822581455432,-0.725621681189,0.799814835306,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
4.0,0.0375335228825,0.992451055459,0.17721878755,1.00013178778,-0.0392345402033,0.817810379255,0.167615779708,0.792722056321,-0.655284295762,0.999329514941,-0.699408373757,1.00891477979,-0.748072761989,0.82360505829,-0.854633072426,0.800839254147,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
5.0,0.0766110375738,0.992063084633,0.237118433398,0.999531648818,0.00376304327528,0.817458878465,0.223138839134,0.792281173794,-0.669416969967,0.99946982748,-0.744082332206,1.00936237146,-0.760615337672,0.823707592547,-0.893301719621,0.801146303706,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
6.0,0.131733132853,0.991515819409,0.283554542516,0.999066402025,0.084682371446,0.816797371339,0.280839378888,0.791823000919,-0.706375690308,0.999836762413,-0.791479035275,1.00983724252,-0.789081808444,0.823940302996,-0.94562648728,0.8015617901,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
7.0,0.176174934875,0.991074590667,0.333098238701,0.998570020089,0.148072479792,0.81627916377,0.333684259777,0.791403384549,-0.749123952826,1.00026117729,-0.833090598559,1.01025415183,-0.851165642387,0.824447831907,-0.988176229488,0.801899657611,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
8.0,0.174420798491,0.991092006149,0.338883342572,0.998512058708,0.128303252993,0.816440775151,0.336113848239,0.791384092329,-0.779843091363,1.00056616418,-0.843582525595,1.01035927122,-0.875404299848,0.824645980421,-1.00529317651,0.802035575245,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
9.0,0.186582771185,0.990971259202,0.362370437585,0.998276739775,0.142138175588,0.816327676092,0.348928915383,0.791282333902,-0.779406732141,1.0005618319,-0.861792762353,1.01054172092,-0.867805693546,0.824583862602,-1.03298380458,0.802255453512,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
10.0,0.166508272988,0.991170563577,0.359034536513,0.998310162413,0.141769841684,0.816330687184,0.35439459101,0.79123893354,-0.763061241281,1.00039955,-0.856943003236,1.01049313083,-0.840701653919,0.824362289886,-1.00915413235,0.802066233281,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
100.0,0.228014340017,0.990559916768,0.463863854356,0.997259869767,0.253891834187,0.81541410151,0.480665321057,0.790236277001,1.5951192369,0.976986975387,2.45485536493,0.977311979368,2.09803073179,0.800338457057,3.14541713426,0.7690767349,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
1000.0,0.189976526838,0.990937565191,0.455798389973,0.997340678248,0.216526686515,0.815719557721,0.461600611082,0.790387660905,3.68394412627,0.956248626893,4.43173602789,0.95750546659,4.04449064356,0.784426348913,5.28466550759,0.752089968705,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
10000000000.0,0.191557974964,0.9909218642,0.456282683142,0.997335826079,0.218369695934,0.81570449131,0.470457249895,0.790317334498,3.90977521022,0.954006522376,4.64724136431,0.955346302772,4.29601588614,0.782370156111,5.53468206792,0.750104704671,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
