alpha_nL,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_average,regular_cosine_similarity_useruserCF_RMSE.ByUser_improvement,regular_cosine_similarity_useruserCF_RMSE.ByUser_average,regular_cosine_similarity_useruserCF_RMSE.ByRating_improvement,regular_cosine_similarity_useruserCF_RMSE.ByRating_average,regular_cosine_similarity_useruserCF_MAE.ByUser_improvement,regular_cosine_similarity_useruserCF_MAE.ByUser_average,regular_cosine_similarity_useruserCF_MAE.ByRating_improvement,regular_cosine_similarity_useruserCF_MAE.ByRating_average
0.5,-0.255519337526,0.903691678961,-0.268116964212,0.940847808461,-0.258788862324,0.743518894807,-0.258788862324,0.743518894807,0.0659315591629,0.900794157683,0.0420157483373,0.937937734035,0.117645053921,0.740727261948,0.117645053921,0.740727261948,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
1.0,-0.717142327965,0.907852695312,-0.707104391601,0.944966967886,-0.831839552441,0.747768637105,-0.831839552441,0.747768637105,0.0420846813626,0.901009110687,0.00368581481041,0.938297396059,0.074765953329,0.741045253237,0.0747659533289,0.741045253237,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
2.0,-1.41180811622,0.914114332543,-1.37976045891,0.951278714889,-1.55539842113,0.75313454763,-1.55539842113,0.75313454763,-0.0351801179741,0.901705566669,-0.0881037210868,0.93915868663,0.00127069887481,0.741590293836,0.00127069887483,0.741590293836,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
3.0,-1.86595058755,0.918207920359,-1.83515569895,0.955551834067,-1.98462849662,0.756317716657,-1.98462849662,0.756317716657,-0.173825583746,0.902955300894,-0.245195704722,0.940632730953,-0.152682253061,0.742732008493,-0.152682253061,0.742732008493,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
4.0,-2.14109966789,0.920688082409,-2.09914263587,0.958028907923,-2.23046507777,0.758140840048,-2.23046507777,0.758140840048,-0.214960959553,0.903326090423,-0.290862421891,0.941061236365,-0.207280987822,0.743136912556,-0.207280987822,0.743136912556,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
5.0,-2.36578894628,0.922713405629,-2.31612639901,0.960064935966,-2.47918896178,0.759985375669,-2.47918896178,0.759985375669,-0.308101781853,0.904165651044,-0.386859156728,0.941962004429,-0.300642301263,0.743829279792,-0.300642301263,0.743829279792,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
6.0,-2.49722727021,0.923898175509,-2.44745426023,0.961297227289,-2.57485046743,0.760694801124,-2.57485046743,0.760694801124,-0.381940222822,0.904831222228,-0.455849423784,0.942609362168,-0.372681323391,0.744363520977,-0.372681323391,0.744363520977,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
7.0,-2.63059154907,0.925100305725,-2.57554837445,0.962499175328,-2.69720702702,0.761602197024,-2.69720702702,0.761602197024,-0.489633052602,0.905801952965,-0.564473505016,0.943628616662,-0.476475807807,0.74513326058,-0.476475807807,0.74513326058,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
8.0,-2.69449975513,0.925676366917,-2.62852299171,0.962996253104,-2.80455430652,0.762398284145,-2.80455430652,0.762398284145,-0.53317045116,0.90619439405,-0.607985821261,0.944036906641,-0.504917208782,0.745344181929,-0.504917208782,0.745344181929,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
9.0,-2.75871938238,0.926255235224,-2.69040754528,0.963576935662,-2.86022384345,0.762811129274,-2.86022384345,0.762811129274,-0.573137412445,0.906554651626,-0.651035880356,0.944440859113,-0.533290939475,0.745554601435,-0.533290939475,0.745554601435,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
