Algorithm,DataSet,Partition,BuildTime,TestTime,RMSE.ByUser,RMSE.ByRating,NUsers,NAttempted,NGood,Coverage,nDCG,MAE.ByUser,MAE.ByRating
regular_cosine_similarity_itemitemCF,ml-100k/u.data,0,2459,94,0.8783904134105968,0.919428457099783,189,1890,1890,1.0,0.9539109706468535,0.7253737837444987,0.725373783744498
regular_cosine_similarity_itemitemCF,ml-100k/u.data,3,2471,93,0.8755049147393045,0.9117034829145159,188,1880,1880,1.0,0.9566022511803591,0.7166744877383359,0.7166744877383353
regular_cosine_similarity_itemitemCF,ml-100k/u.data,4,2477,90,0.8685538085704916,0.9077962168537702,188,1880,1880,1.0,0.9512635788668794,0.7138074679230321,0.7138074679230321
regular_cosine_similarity_itemitemCF,ml-100k/u.data,2,2485,91,0.9127870467562705,0.9496193190956089,189,1890,1890,1.0,0.9523247068357016,0.7543028951248015,0.7543028951248019
regular_cosine_similarity_itemitemCF,ml-100k/u.data,1,2162,95,0.9051866682638864,0.9393773908011069,189,1890,1890,1.0,0.9521894971997501,0.7427136169991171,0.7427136169991172
diffusion_norm_cosine_similarityitemitemCF,ml-100k/u.data,2,34728,116,0.9082631055740976,0.9465064266359577,189,1890,1890,1.0,0.9528147355574267,0.7486070944907756,0.7486070944907761
diffusion_norm_cosine_similarityitemitemCF,ml-100k/u.data,0,34798,111,0.8806157954224179,0.9194180214463593,189,1890,1890,1.0,0.9527185554621129,0.7257150042265755,0.7257150042265754
diffusion_norm_cosine_similarityitemitemCF,ml-100k/u.data,4,34794,113,0.8750694688112431,0.9136340845000406,188,1880,1880,1.0,0.9484965806233447,0.7195997647592762,0.7195997647592769
diffusion_norm_cosine_similarityitemitemCF,ml-100k/u.data,1,34883,117,0.9005066729041099,0.9356277937943709,189,1890,1890,1.0,0.9538258373888667,0.7388369564935979,0.7388369564935979
diffusion_cosine_similarityitemitemCF,ml-100k/u.data,2,37389,119,0.9444777238488268,0.9854792768259313,189,1890,1890,1.0,0.944994599165555,0.7822299701965134,0.7822299701965137
diffusion_norm_cosine_similarityitemitemCF,ml-100k/u.data,3,37422,120,0.8802634774007888,0.9201152588818426,188,1880,1880,1.0,0.9531951589305758,0.7216169776768987,0.7216169776768989
diffusion_cosine_similarityitemitemCF,ml-100k/u.data,0,37495,108,0.8971427100941448,0.9391209787763466,189,1890,1890,1.0,0.9496618616946585,0.7393231028917354,0.7393231028917355
diffusion_cosine_similarityitemitemCF,ml-100k/u.data,1,36890,109,0.9208285296851094,0.956248533345354,189,1890,1890,1.0,0.9508529265314046,0.7595830712590056,0.7595830712590054
diffusion_cosine_similarityitemitemCF,ml-100k/u.data,4,29507,87,0.8907138745767142,0.9304456049994341,188,1880,1880,1.0,0.9423282385019748,0.7374703294901295,0.7374703294901296
diffusion_cosine_similarityitemitemCF,ml-100k/u.data,3,29420,90,0.9014768140908123,0.9404259323110483,188,1880,1880,1.0,0.9495710178847641,0.7377351151216103,0.7377351151216104
