alpha_nL,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_average,regular_cosine_similarity_itemitemCF_RMSE.ByUser_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByUser_average,regular_cosine_similarity_itemitemCF_RMSE.ByRating_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByRating_average,regular_cosine_similarity_itemitemCF_MAE.ByUser_improvement,regular_cosine_similarity_itemitemCF_MAE.ByUser_average,regular_cosine_similarity_itemitemCF_MAE.ByRating_improvement,regular_cosine_similarity_itemitemCF_MAE.ByRating_average
0.5,-0.0784388283192,0.88878117348,-0.0881202043962,0.926400600723,-0.107357425252,0.731358776225,-0.107357425252,0.731358776225,0.220688275828,0.886124671822,0.220380466011,0.923545164875,0.195894193672,0.729143297377,0.195894193672,0.729143297377,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
1.0,-0.333272389434,0.891044311016,-0.357090932937,0.928890153369,-0.393745292776,0.733451052814,-0.393745292776,0.733451052814,0.325145511681,0.885197003228,0.321306384609,0.922611009739,0.305649125655,0.728341455886,0.305649125655,0.728341455886,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
2.0,-0.812762682553,0.895302590325,-0.846642207576,0.933421366404,-0.923310245895,0.73731991906,-0.923310245895,0.73731991906,0.424892638914,0.884311164381,0.413368892573,0.921758892999,0.386961145187,0.727747411047,0.386961145187,0.727747411047,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
3.0,-1.18360626687,0.898595994978,-1.22960860271,0.936966045811,-1.34691363283,0.740414657175,-1.34691363283,0.740414657175,0.473273747872,0.883881499218,0.461445447263,0.921313903633,0.415619009498,0.727538044012,0.415619009498,0.727538044012,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
4.0,-1.52545766339,0.901631924484,-1.5925083945,0.940324991752,-1.71323395773,0.743090899875,-1.71323395773,0.743090899875,0.457266980131,0.884023652852,0.448400085024,0.921434649545,0.403679671427,0.727625269765,0.403679671427,0.727625269765,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
5.0,-1.79403602837,0.904017127503,-1.86554819388,0.942852207106,-2.00561180546,0.745226937729,-2.00561180546,0.745226937729,0.405093768522,0.884486995094,0.38489361248,0.922022455912,0.393954594119,0.727696318696,0.393954594119,0.727696318696,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
6.0,-2.02170793434,0.90603904657,-2.09867114927,0.945009958151,-2.2459627977,0.746982880669,-2.2459627977,0.746982880669,0.297150855039,0.885445619454,0.261459199766,0.923164946288,0.313254088309,0.728285895972,0.313254088309,0.728285895972,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
7.0,-2.22132676161,0.907811830575,-2.31309130761,0.946994598916,-2.46216763517,0.748562417972,-2.46216763517,0.748562417972,0.158580305488,0.886676243123,0.113191818162,0.924537286893,0.206400349066,0.72906654209,0.206400349066,0.72906654209,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
8.0,-2.41461508335,0.909528394337,-2.51568675792,0.948869791961,-2.66072227218,0.75001300742,-2.66072227218,0.75001300742,0.0252479590222,0.88786034712,-0.0295742237651,0.925858707924,0.0754396618289,0.730023307411,0.0754396618289,0.730023307411,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
9.0,-2.57220549413,0.910927930459,-2.67496692486,0.950344065252,-2.83254738476,0.751268317792,-2.83254738476,0.751268317792,-0.0967400744374,0.888943704023,-0.159395813592,0.927060317052,-0.0411606542416,0.730875159529,-0.0411606542416,0.730875159529,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
