alpha_nL,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_average,regular_cosine_similarity_itemitemCF_RMSE.ByUser_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByUser_average,regular_cosine_similarity_itemitemCF_RMSE.ByRating_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByRating_average,regular_cosine_similarity_itemitemCF_MAE.ByUser_improvement,regular_cosine_similarity_itemitemCF_MAE.ByUser_average,regular_cosine_similarity_itemitemCF_MAE.ByRating_improvement,regular_cosine_similarity_itemitemCF_MAE.ByRating_average
0.5,0.0525362888258,0.887618003673,0.0428578884646,0.925188287177,0.125661089132,0.729656402495,0.125661089132,0.729656402495,0.249596146854,0.88586794548,0.230872802925,0.923448049382,0.315895149052,0.728266601057,0.315895149052,0.728266601057,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
1.0,-0.0402506289443,0.888442029973,-0.0602296925147,0.926142450336,-0.0293842225053,0.730789123928,-0.0293842225053,0.730789123928,0.31652046747,0.885273600915,0.276873756088,0.923022271471,0.407152668232,0.727599896938,0.407152668232,0.727599896938,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
2.0,-0.315132709654,0.890883215319,-0.34486697949,0.928777010293,-0.289874819869,0.732692201678,-0.289874819869,0.732692201678,0.115183416236,0.887061644201,0.0498246435034,0.92512380394,0.234782845545,0.728859186823,0.234782845545,0.728859186823,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
3.0,-0.531345663519,0.892803369201,-0.553107483415,0.930704453106,-0.48795308338,0.734139310863,-0.48795308338,0.734139310863,-0.404213648931,0.891674329396,-0.423938781041,0.929508887006,-0.301224969148,0.732775122968,-0.301224969148,0.732775122968,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
4.0,-0.72760254098,0.894546296248,-0.732104944793,0.932361226711,-0.684425106666,0.735574685267,-0.684425106666,0.735574685267,-0.819310775495,0.895360742928,-0.796817366813,0.932960195165,-0.797810869859,0.736403052683,-0.797810869859,0.736403052683,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
5.0,-0.914402014438,0.896205233549,-0.909942236658,0.934007261962,-0.889400165105,0.737072180673,-0.889400165105,0.737072180673,-1.13030345579,0.898122620937,-1.10591078688,0.935821117415,-1.18508461252,0.7392323757,-1.18508461252,0.7392323757,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
6.0,-1.12118860132,0.898041673321,-1.11233077097,0.935880539823,-1.12764907825,0.738812766361,-1.12764907825,0.738812766361,-1.36647783941,0.900220049197,-1.33392905507,0.937931620242,-1.44611364976,0.741139387153,-1.44611364976,0.741139387153,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
7.0,-1.31934941008,0.899801508888,-1.29958172835,0.937613706547,-1.34577483802,0.740406337431,-1.34577483802,0.740406337431,-1.61667511052,0.902442012557,-1.57529348793,0.940165653163,-1.72454783839,0.743173556197,-1.72454783839,0.743173556197,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
8.0,-1.4864279427,0.901285307557,-1.45084623157,0.939013788059,-1.53376906482,0.74177977522,-1.53376906482,0.74177977522,-1.771914924,0.903820673388,-1.73072398526,0.941604294491,-1.86524242546,0.744201434903,-1.86524242546,0.744201434903,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
9.0,-1.60685343824,0.902354787801,-1.57537780467,0.940166433587,-1.64660669247,0.742604138098,-1.64660669247,0.742604138098,-1.94361416302,0.905345507837,-1.90160233008,0.943185918773,-2.07231760744,0.745714273275,-2.07231760744,0.745714273275,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
