alpha_nL,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_average,regular_cosine_similarity_useruserCF_RMSE.ByUser_improvement,regular_cosine_similarity_useruserCF_RMSE.ByUser_average,regular_cosine_similarity_useruserCF_RMSE.ByRating_improvement,regular_cosine_similarity_useruserCF_RMSE.ByRating_average,regular_cosine_similarity_useruserCF_MAE.ByUser_improvement,regular_cosine_similarity_useruserCF_MAE.ByUser_average,regular_cosine_similarity_useruserCF_MAE.ByRating_improvement,regular_cosine_similarity_useruserCF_MAE.ByRating_average
0.5,-0.289522776147,0.903998182032,-0.30425637653,0.941186916125,-0.333766904846,0.744074931759,-0.333766904846,0.744074931759,0.0567244660607,0.900877149357,0.0167549326183,0.938174764347,0.0613674602047,0.741144616424,0.0613674602047,0.741144616424,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
1.0,-0.778038876424,0.908401609771,-0.756644260531,0.945431816319,-0.872632507857,0.748071157547,-0.872632507857,0.748071157547,-0.0178514367057,0.901549367937,-0.0654133350243,0.938945775481,-0.0078024017099,0.741657579925,-0.00780240170999,0.741657579925,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
2.0,-1.46079961184,0.91455593623,-1.44380175501,0.951879634852,-1.64996826277,0.753835877309,-1.64996826277,0.753835877309,-0.572784226476,0.906551468048,-0.612598872169,0.944080192373,-0.565222186723,0.745791403475,-0.565222186723,0.745791403475,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
3.0,-1.78964113477,0.91752007576,-1.74645550773,0.954719531806,-1.94657795507,0.756035533948,-1.94657795507,0.756035533948,-1.12670702767,0.91154446424,-1.1688015448,0.949299219931,-1.17146262195,0.750287280829,-1.17146262195,0.750287280829,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
4.0,-2.03131733638,0.919698517145,-1.98701014461,0.956976732896,-2.17632485011,0.757739336272,-2.17632485011,0.757739336272,-1.58070173239,0.915636720104,-1.60646372619,0.953405944148,-1.62790380759,0.753672247371,-1.62790380759,0.753672247371,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
5.0,-2.20345273083,0.921250125721,-2.15956481851,0.958595868586,-2.36448990547,0.759134767791,-2.36448990547,0.759134767791,-1.94893733989,0.918955953365,-1.96938330974,0.956811334667,-2.02063428029,0.756584735447,-2.02063428029,0.756584735447,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
6.0,-2.32661006882,0.92236025175,-2.26899928192,0.959622727155,-2.50388776227,0.760168541903,-2.50388776227,0.760168541903,-2.27422777062,0.92188808376,-2.30147815727,0.959927486829,-2.36332331793,0.759126116381,-2.36332331793,0.759126116381,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
7.0,-2.44679868211,0.923443618037,-2.38485557191,0.960709843776,-2.60379357185,0.760909443105,-2.60379357185,0.760909443105,-2.49904466097,0.92391455726,-2.52048948011,0.961982540114,-2.5856090804,0.760774586967,-2.5856090804,0.760774586967,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
8.0,-2.55726129793,0.924439315305,-2.49378517566,0.961731965085,-2.75033777267,0.761996214484,-2.75033777267,0.761996214484,-2.68521439027,0.92559266971,-2.68664869178,0.963541665137,-2.7789454861,0.762208369206,-2.7789454861,0.762208369206,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
9.0,-2.62540382098,0.925053544142,-2.56012783568,0.962354479481,-2.81982007355,0.762511495031,-2.81982007355,0.762511495031,-2.83381004201,0.926932093763,-2.83167947754,0.964902535383,-2.94915149993,0.763470616523,-2.94915149993,0.763470616523,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
