alpha_nL,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_average,regular_cosine_similarity_useruserCF_RMSE.ByUser_improvement,regular_cosine_similarity_useruserCF_RMSE.ByUser_average,regular_cosine_similarity_useruserCF_RMSE.ByRating_improvement,regular_cosine_similarity_useruserCF_RMSE.ByRating_average,regular_cosine_similarity_useruserCF_MAE.ByUser_improvement,regular_cosine_similarity_useruserCF_MAE.ByUser_average,regular_cosine_similarity_useruserCF_MAE.ByRating_improvement,regular_cosine_similarity_useruserCF_MAE.ByRating_average
0.5,-0.250903018546,0.903650067994,-0.268000885466,0.940846719257,-0.247798201094,0.743437388095,-0.247798201094,0.743437388095,0.0889191170713,0.900586950489,0.0670350342371,0.937702970074,0.138237586468,0.740574547785,0.138237586468,0.740574547785,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
1.0,-0.702976380317,0.907725005095,-0.695743480489,0.944860364823,-0.813711454876,0.747634199185,-0.813711454876,0.747634199185,0.105188494171,0.900440300202,0.0711796829265,0.93766407951,0.167600765884,0.74035679053,0.167600765884,0.74035679053,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
2.0,-1.38144465076,0.91384063977,-1.34831664551,0.950983667532,-1.49413092095,0.752680188022,-1.49413092095,0.752680188022,0.121660584658,0.90029182268,0.090229331003,0.937485330569,0.174955574853,0.740302247287,0.174955574853,0.740302247287,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
3.0,-1.80961379956,0.917700107055,-1.77318614167,0.954970353893,-1.93649246106,0.755960739953,-1.93649246106,0.755960739953,0.080161260709,0.900665892795,0.0414982084022,0.937942590278,0.145411340761,0.740521347244,0.14541134076,0.740521347244,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
4.0,-2.16353347608,0.920890298166,-2.11341466894,0.958162826973,-2.26495869461,0.758396644613,-2.26495869461,0.758396644613,0.0443006022453,0.900989136632,0.000419620783787,0.938328043803,0.0889854839655,0.740939801238,0.0889854839655,0.740939801238,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
5.0,-2.34718484692,0.922545710425,-2.30361946897,0.959947579442,-2.47819308421,0.759977990243,-2.47819308421,0.759977990243,0.0606146547018,0.900842083646,-0.00412327753037,0.93837067127,0.10461693105,0.740823878471,0.10461693105,0.740823878471,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
6.0,-2.50085053493,0.923930835199,-2.45652469401,0.96138233807,-2.58306747492,0.760755738428,-2.58306747492,0.760755738428,0.0373233268904,0.901052028986,-0.0217754345464,0.938536307105,0.0768418534502,0.741029858368,0.0768418534501,0.741029858368,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
7.0,-2.57405649962,0.924590705315,-2.51980198099,0.96197608909,-2.66386442373,0.761354928372,-2.66386442373,0.761354928372,0.028012728125,0.901135953649,-0.0346878028811,0.938657467987,0.077471757964,0.741025186998,0.077471757964,0.741025186998,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
8.0,-2.63883346854,0.925174597435,-2.57715779089,0.962514276997,-2.73029782649,0.761847598299,-2.73029782649,0.761847598299,0.00694997912823,0.901325810837,-0.0481023688671,0.938783341149,0.059970585022,0.741154975647,0.059970585022,0.741154975647,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
9.0,-2.71217966295,0.925835731566,-2.64597366702,0.963159998371,-2.80391836796,0.762393568027,-2.80391836796,0.762393568027,-0.0258467880274,0.90162143711,-0.0835808681471,0.939116247255,0.0127734379859,0.741504989556,0.0127734379859,0.741504989556,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
