threshold,RMSE.ByUser,RMSE.ByRating,MAE.ByUser,MAE.ByRating
0.1,0.919399519017,0.959210878967,0.752052243221,0.752052243221
0.2,0.906152122086,0.945155177359,0.73940101599,0.73940101599
0.3,0.902013031512,0.94094625705,0.736220051828,0.736220051828
0.4,0.900605989417,0.939631290648,0.734985252694,0.734985252694
0.5,0.900967061183,0.940066585659,0.735209821444,0.735209821444
0.6,0.900861164192,0.940020219956,0.735070054366,0.735070054366
0.7,0.901036809624,0.940246524238,0.735222055239,0.735222055239
0.8,0.90102372286,0.940248459074,0.735232369716,0.735232369716
