alpha_nL,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_average,regular_cosine_similarity_itemitemCF_RMSE.ByUser_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByUser_average,regular_cosine_similarity_itemitemCF_RMSE.ByRating_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByRating_average,regular_cosine_similarity_itemitemCF_MAE.ByUser_improvement,regular_cosine_similarity_itemitemCF_MAE.ByUser_average,regular_cosine_similarity_itemitemCF_MAE.ByRating_improvement,regular_cosine_similarity_itemitemCF_MAE.ByRating_average
0.5,-0.237184025796,0.890190965085,-0.251486900142,0.927912698311,-0.288146418024,0.732679574416,-0.288146418024,0.732679574416,0.283989016165,0.885562507714,0.284006710301,0.922956249919,0.252406269425,0.728730434591,0.252406269425,0.728730434591,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
1.0,-0.604006499589,0.893448658875,-0.651773515322,0.931617691071,-0.721217128726,0.73584347838,-0.721217128726,0.73584347838,0.347836877198,0.884995484712,0.343208956074,0.922408282828,0.331044971771,0.728155920323,0.33104497177,0.728155920323,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
2.0,-1.12709676663,0.898094142825,-1.19612538403,0.93665613017,-1.25335966256,0.739731175771,-1.25335966256,0.739731175771,0.322817479757,0.88521767812,0.300505231085,0.92280354209,0.300769283187,0.728377106769,0.300769283187,0.728377106769,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
3.0,-1.51516457562,0.90154051316,-1.60531415964,0.94044351999,-1.63623507664,0.742528365723,-1.63623507664,0.742528365723,0.0984875166648,0.887209917909,0.0648695398799,0.92498455064,0.104040013341,0.72981436055,0.104040013341,0.72981436055,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
4.0,-1.88982360473,0.904867802189,-1.98314340961,0.943940650752,-2.03770582986,0.745461408471,-2.03770582986,0.745461408471,-0.228383263023,0.890112806868,-0.269404994631,0.928078545501,-0.230326900663,0.732257159794,-0.230326900663,0.732257159794,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
5.0,-2.14262195542,0.907112865335,-2.24353915694,0.946350834661,-2.30297964438,0.747399431184,-2.30297964438,0.747399431184,-0.547771434558,0.892949243939,-0.605095894088,0.931185650023,-0.535366889416,0.734485704015,-0.535366889416,0.734485704015,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
6.0,-2.37343512706,0.909162681499,-2.4761630153,0.948503966138,-2.51022663885,0.748913524774,-2.51022663885,0.748913524774,-0.912040192939,0.896184258577,-0.972621740506,0.934587414031,-0.90098588914,0.737156823013,-0.90098588914,0.737156823013,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
7.0,-2.57196008624,0.91092575103,-2.67223724662,0.95031879976,-2.70292768575,0.750321349388,-2.70292768575,0.750321349388,-1.21029752095,0.898833035887,-1.28941403017,0.937519595861,-1.2013528687,0.739351227423,-1.2013528687,0.739351227423,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
8.0,-2.73347030112,0.912360098327,-2.83458461628,0.951821462618,-2.84792545804,0.751380666066,-2.84792545804,0.751380666066,-1.49899480783,0.901396911947,-1.59481993583,0.940346387031,-1.52803239105,0.741737864547,-1.52803239105,0.741737864547,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
9.0,-2.90731279486,0.913903966691,-3.00571101096,0.953405382813,-3.00631014917,0.752537784153,-3.00631014917,0.752537784153,-1.75111551995,0.90363595709,-1.85687994914,0.942771975135,-1.80531345331,0.743763609144,-1.80531345331,0.743763609144,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
