threshold,RMSE.ByUser,RMSE.ByRating,MAE.ByUser,MAE.ByRating
0.1,0.904881299174,0.944045732486,0.739434133803,0.739434133803
0.2,0.901497106678,0.940590582146,0.735853169026,0.735853169026
0.3,0.899185358882,0.938186397375,0.733647945045,0.733647945045
0.4,0.899862399237,0.938995118992,0.734117826447,0.734117826447
0.5,0.900124633932,0.939313604153,0.734325819585,0.734325819585
0.6,0.900495428447,0.939788755944,0.734632400261,0.734632400261
0.7,0.900727530605,0.940038578661,0.734887885591,0.734887885591
0.8,0.901005292783,0.940305970952,0.735038682681,0.735038682681
