alpha_nL,diffusion_distance_similarity_RMSE.ByUser_improvement,diffusion_distance_similarity_RMSE.ByUser_average,diffusion_distance_similarity_RMSE.ByRating_improvement,diffusion_distance_similarity_RMSE.ByRating_average,diffusion_distance_similarity_MAE.ByUser_improvement,diffusion_distance_similarity_MAE.ByUser_average,diffusion_distance_similarity_MAE.ByRating_improvement,diffusion_distance_similarity_MAE.ByRating_average,diffusion_norm_distance_similarity_RMSE.ByUser_improvement,diffusion_norm_distance_similarity_RMSE.ByUser_average,diffusion_norm_distance_similarity_RMSE.ByRating_improvement,diffusion_norm_distance_similarity_RMSE.ByRating_average,diffusion_norm_distance_similarity_MAE.ByUser_improvement,diffusion_norm_distance_similarity_MAE.ByUser_average,diffusion_norm_distance_similarity_MAE.ByRating_improvement,diffusion_norm_distance_similarity_MAE.ByRating_average,regular_distance_similarity_RMSE.ByUser_improvement,regular_distance_similarity_RMSE.ByUser_average,regular_distance_similarity_RMSE.ByRating_improvement,regular_distance_similarity_RMSE.ByRating_average,regular_distance_similarity_MAE.ByUser_improvement,regular_distance_similarity_MAE.ByUser_average,regular_distance_similarity_MAE.ByRating_improvement,regular_distance_similarity_MAE.ByRating_average
0.5,-0.197403192466,0.994783562843,-0.207121787662,1.00398252427,-0.203420864387,0.819152585447,-0.243264800786,0.795984665956,-0.737682729317,1.00014758612,-0.692320731301,1.00884376818,-0.78847831497,0.8239353695,-0.794365695781,0.800360699226,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
1.0,-0.0505097895006,0.993325170329,0.0178669565294,1.00172834549,-0.0477095880993,0.817879661894,0.0384366522224,0.793747807077,-1.13596809038,1.00410185756,-1.10603422632,1.01298879412,-1.21329555186,0.827408206404,-1.25586326938,0.804025234621,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
2.0,0.0567182269956,0.992260585171,0.255858318622,0.99934389253,0.0518074827525,0.817066120149,0.232665874392,0.792205524083,-1.55336205193,1.00824584372,-1.53489619358,1.01728559371,-1.57307908723,0.830349399536,-1.71865580696,0.807700052716,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
3.0,0.203577741932,0.990802529105,0.444770390699,0.997451168584,0.281997396252,0.815184341451,0.473566688842,0.790292643904,-1.83981972702,1.0110898634,-1.76637281459,1.01960477501,-1.92874734429,0.833256950693,-2.02035939483,0.81009573915,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
4.0,0.243564275289,0.990405533326,0.555359422057,0.996343168944,0.320433165903,0.814870133016,0.589807013069,0.789369634106,-1.93996603606,1.01208413969,-1.84126025365,1.02035507777,-2.07432249457,0.834447012467,-2.12822916383,0.810952282303,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
5.0,0.312349652594,0.9897226158,0.632504751625,0.995570244212,0.451935328648,0.813795116458,0.728683857631,0.788266878335,-2.08656469581,1.01353960593,-1.93015919148,1.02124576276,-2.25064112122,0.835888398975,-2.25431542719,0.811953474078,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
6.0,0.349122893398,0.989357522351,0.687825876706,0.99501597779,0.450161727791,0.813809615461,0.741730621727,0.788163280111,-2.13010825238,1.01397191667,-1.96082519149,1.02155300767,-2.29059555637,0.836215022343,-2.26835823826,0.812064981442,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
7.0,0.408237968171,0.98877061388,0.753045068887,0.994362541907,0.51860007704,0.813250139046,0.833662646974,0.787433291094,-2.16386707209,1.01430708224,-1.94789743017,1.02142348348,-2.31288910542,0.836397269797,-2.24443164569,0.811874991613,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
8.0,0.397345254309,0.988878759325,0.78442472718,0.994048146802,0.481548053336,0.813553035501,0.861125881241,0.787215218454,-2.24514104075,1.01511398946,-1.9614104942,1.02155887186,-2.39062584968,0.837032759629,-2.22680599658,0.811735034615,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
9.0,0.35690994818,0.989280210626,0.824073964057,0.993650898181,0.456353199658,0.81375900082,0.894861219847,0.786947341981,-2.35603880241,1.01621500871,-1.97047544373,1.02164969426,-2.5306947043,0.838177808005,-2.25937003847,0.811993610371,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
