Algorithm,DataSet,Partition,BuildTime,TestTime,RMSE.ByUser,RMSE.ByRating,NUsers,NAttempted,NGood,Coverage,nDCG,MAE.ByUser,MAE.ByRating
diffusion_cosine_similarity,ml-100k/u.data,4,461,8890,0.9362650470777626,0.9358533228458336,188,4101,4101,1.0,0.9518276174473086,0.7668064393058742,0.7323080811000913
diffusion_norm_cosine_similarity,ml-100k/u.data,4,1,7958,0.9314078433995941,0.9292555473786934,188,4101,4101,1.0,0.9541859825543251,0.7593511346992038,0.7260123024319501
diffusion_cosine_similarity,ml-100k/u.data,2,204,7874,0.9478913135546295,0.954440770733534,189,4071,4071,1.0,0.9498684163807787,0.7774970809544669,0.7526309303234076
regular_cosine_similarity,ml-100k/u.data,2,3,1568,0.9553599225616319,0.9502751170671234,189,4071,4071,1.0,0.94808869341913,0.7811892153485486,0.747741983020177
diffusion_cosine_similarity,ml-100k/u.data,1,172,8121,0.9235975247868482,0.9174749030602635,189,4215,4215,1.0,0.9540578764011706,0.7518881717051134,0.7123169559607403
diffusion_norm_cosine_similarity,ml-100k/u.data,1,1,7987,0.9104724214430544,0.9128791149771682,189,4215,4215,1.0,0.9533363026979101,0.7416733015683499,0.7084925271959532
diffusion_cosine_similarity,ml-100k/u.data,3,162,7718,0.8979286799583406,0.9041419645702407,188,3586,3586,1.0,0.9536272081652508,0.7317176861495773,0.7062082360802932
diffusion_norm_cosine_similarity,ml-100k/u.data,3,1,7602,0.8878667737850543,0.892390711201749,188,3586,3586,1.0,0.9558111668430872,0.7241156032298748,0.6978451463615033
regular_cosine_similarity,ml-100k/u.data,3,2,1529,0.8897392279857972,0.8916354325250159,188,3586,3586,1.0,0.9574259856999706,0.7263053109544247,0.6978414922432775
regular_cosine_similarity,ml-100k/u.data,1,2,1627,0.9137210082756725,0.9161743697111441,189,4215,4215,1.0,0.9525142001336674,0.7426879940302352,0.7086276868568634
diffusion_cosine_similarity,ml-100k/u.data,0,154,7941,0.9171122314931737,0.9108475228945314,189,4027,4027,1.0,0.9529660092910068,0.7472909204360835,0.708756657785908
diffusion_norm_cosine_similarity,ml-100k/u.data,0,1,8056,0.9086719305031795,0.9069559225886937,189,4027,4027,1.0,0.953330447228797,0.7419317024289008,0.7026824301367345
diffusion_norm_cosine_similarity,ml-100k/u.data,2,1,8213,0.9445556169981867,0.9430076668971948,189,4071,4071,1.0,0.9498521475186844,0.7722451073877494,0.7439840234267849
regular_cosine_similarity,ml-100k/u.data,4,2,1664,0.9300526084531079,0.9280773441583317,188,4101,4101,1.0,0.9532137782999512,0.7608633485282974,0.7273768021493113
regular_cosine_similarity,ml-100k/u.data,0,2,1644,0.914227907511881,0.9102981497129194,189,4027,4027,1.0,0.9546300541633659,0.7439711089808588,0.7070411581370712
