alpha_nL,diffusion_cosine_similarity_RMSE.ByUser_improvement,diffusion_cosine_similarity_RMSE.ByUser_average,diffusion_cosine_similarity_RMSE.ByRating_improvement,diffusion_cosine_similarity_RMSE.ByRating_average,diffusion_cosine_similarity_MAE.ByUser_improvement,diffusion_cosine_similarity_MAE.ByUser_average,diffusion_cosine_similarity_MAE.ByRating_improvement,diffusion_cosine_similarity_MAE.ByRating_average,diffusion_norm_cosine_similarity_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_RMSE.ByUser_average,diffusion_norm_cosine_similarity_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_RMSE.ByRating_average,diffusion_norm_cosine_similarity_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_MAE.ByUser_average,diffusion_norm_cosine_similarity_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_MAE.ByRating_average,regular_cosine_similarity_RMSE.ByUser_improvement,regular_cosine_similarity_RMSE.ByUser_average,regular_cosine_similarity_RMSE.ByRating_improvement,regular_cosine_similarity_RMSE.ByRating_average,regular_cosine_similarity_MAE.ByUser_improvement,regular_cosine_similarity_MAE.ByUser_average,regular_cosine_similarity_MAE.ByRating_improvement,regular_cosine_similarity_MAE.ByRating_average
0.5,0.198484328799,0.918792848262,0.189963835178,0.917545760138,0.193908383435,0.749547137025,0.125622598551,0.71682419865,0.702402902433,0.914153672409,0.659331866038,0.913230896992,0.84152880079,0.7446834857,0.773050724609,0.712177439794,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
1.0,0.0555474905964,0.920108753575,-0.0727020404836,0.919960426737,-0.0265866707475,0.751203062369,-0.265885673302,0.719634154622,0.939713979787,0.911968938849,0.912034598726,0.910907820778,1.10057216756,0.742738061219,1.04882764545,0.710198117616,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
2.0,-0.0808095153844,0.921364083627,-0.325960363917,0.922288610453,-0.237222506504,0.752784944647,-0.586173113663,0.721932940294,1.01480926009,0.911277596578,0.958693207198,0.910478891884,1.21884195638,0.741849851089,1.10527194292,0.709793002316,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
3.0,-0.208447403182,0.922539143722,-0.509338802821,0.923974393923,-0.366228257454,0.753753782217,-0.797946834826,0.723452894981,0.932341691333,0.912036809621,0.799017526592,0.911946777774,1.14252355043,0.74242300491,0.913273783834,0.711171022687,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
4.0,-0.279390320155,0.9231922585,-0.663762142585,0.925393995459,-0.40878481282,0.754073383393,-0.971835316153,0.724700937517,0.769550460579,0.913535498469,0.629614390822,0.913504087389,0.97243231601,0.743700395856,0.705908936763,0.712659333745,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
5.0,-0.347404153673,0.923818407546,-0.7557499897,0.926239632455,-0.485517612073,0.754649649321,-1.07573904548,0.725446681415,0.658574353332,0.914557166857,0.495850613463,0.914733767204,0.869025598362,0.744476983816,0.591139937112,0.713483060494,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
6.0,-0.429521218842,0.924574393782,-0.855891021095,0.927160221028,-0.570779971195,0.755289972533,-1.19044611632,0.726269963685,0.561411314963,0.915451669352,0.344362231729,0.916126387903,0.740336778622,0.745443441222,0.403603962484,0.714829054614,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
7.0,-0.485247591473,0.925087421989,-0.934826080354,0.927885864778,-0.642541749027,0.755828905922,-1.2721718444,0.72685653034,0.410925534562,0.916837071747,0.186382326929,0.91757868466,0.573277674318,0.746698060768,0.21536248503,0.71618011231,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
8.0,-0.522664663068,0.925431891084,-1.00877207589,0.92856564446,-0.689185861911,0.756179204793,-1.34443668777,0.727375193783,0.314191503106,0.917727624718,0.0555261536742,0.9187816351,0.489583103925,0.747326609834,0.0741009277253,0.717193982987,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
9.0,-0.544487114901,0.92563279297,-1.07868470324,0.929208345708,-0.716277801825,0.756382666182,-1.41889095512,0.727909571287,0.208686324658,0.918698926634,-0.070445797498,0.919939685274,0.372859022577,0.748203211648,-0.0603168333693,0.718158733971,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
10.0,-0.631719406899,0.926435871014,-1.14714667992,0.92983771124,-0.815060859932,0.757124530303,-1.48788776358,0.7284047792,0.119626392002,0.919518830306,-0.187451917395,0.92101531327,0.275309280612,0.748935813523,-0.172797869026,0.718966039411,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
100.0,-1.73529961478,0.936595652613,-2.54078635336,0.942649330418,-1.95228215004,0.765665100806,-2.93796603287,0.738812365414,-2.6583904156,0.945093812389,-3.13314975644,0.948094880283,-2.81082123881,0.772112758515,-3.51618698575,0.742962406515,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
1000.0,-2.314907504,0.941931639545,-3.44791497528,0.950988492019,-2.28498939301,0.768163743498,-3.73830837371,0.744556629078,-3.28009115092,0.950817314538,-3.69975431637,0.953303631142,-3.66600649775,0.778535228848,-4.31785908497,0.748716214199,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
10000000000.0,-2.88383782341,0.947169326619,-4.29493392461,0.958775070158,-2.80273213294,0.772052009056,-4.47802989954,0.749865801498,-3.47743075076,0.952634062628,-3.906094693,0.955200501888,-3.96585751442,0.780787120165,-4.62128585096,0.750893986457,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
