threshold,RMSE.ByUser,RMSE.ByRating,MAE.ByUser,MAE.ByRating
0.05,0.907971918149,0.947159104842,0.74183921389,0.74183921389
0.075,0.908477360956,0.947543320355,0.742533777344,0.742533777344
0.1,0.908983498219,0.94803795352,0.743229219005,0.743229219005
0.125,0.909485533647,0.948565372783,0.743718782174,0.743718782174
0.15,0.909720999963,0.948683246802,0.743982999395,0.743982999395
