alpha_nL,diffusion_cosine_similarity_RMSE.ByUser_improvement,diffusion_cosine_similarity_RMSE.ByUser_average,diffusion_cosine_similarity_RMSE.ByRating_improvement,diffusion_cosine_similarity_RMSE.ByRating_average,diffusion_cosine_similarity_MAE.ByUser_improvement,diffusion_cosine_similarity_MAE.ByUser_average,diffusion_cosine_similarity_MAE.ByRating_improvement,diffusion_cosine_similarity_MAE.ByRating_average,diffusion_norm_cosine_similarity_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_RMSE.ByUser_average,diffusion_norm_cosine_similarity_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_RMSE.ByRating_average,diffusion_norm_cosine_similarity_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_MAE.ByUser_average,diffusion_norm_cosine_similarity_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_MAE.ByRating_average,regular_cosine_similarity_RMSE.ByUser_improvement,regular_cosine_similarity_RMSE.ByUser_average,regular_cosine_similarity_RMSE.ByRating_improvement,regular_cosine_similarity_RMSE.ByRating_average,regular_cosine_similarity_MAE.ByUser_improvement,regular_cosine_similarity_MAE.ByUser_average,regular_cosine_similarity_MAE.ByRating_improvement,regular_cosine_similarity_MAE.ByRating_average
0.5,0.306526952505,0.917798186114,0.290747359914,0.916619265175,0.353029226906,0.748352134087,0.336655692517,0.715309559637,0.263766532039,0.918191847154,0.27799216349,0.916736522686,0.290751205784,0.74881984414,0.317535509135,0.71544679013,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
1.0,0.283727221829,0.918008085025,0.26465355096,0.916859143495,0.272880048932,0.748954057135,0.243606833032,0.71597739533,0.396239857658,0.916972271045,0.441729407332,0.915231299167,0.445792821746,0.74765547634,0.488293849595,0.714221213423,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
2.0,0.172590703716,0.919031230188,0.0785075995257,0.918570368488,0.162961196028,0.749779551453,0.0313043873265,0.717501144809,0.523020754415,0.915805100582,0.638033342596,0.913426692632,0.61338960155,0.746396818833,0.724147907388,0.712528427943,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
3.0,0.0132743524986,0.920497928596,-0.0577688952966,0.919823147516,-0.0177511452115,0.751136707272,-0.0788422430986,0.718291695621,0.58407709599,0.915243003608,0.710790561586,0.912757841278,0.66462137325,0.746012066488,0.788062841359,0.712069693956,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
4.0,-0.0878051173157,0.921428486547,-0.153003243655,0.92069862934,-0.117551841685,0.751886213891,-0.162463892459,0.718891869793,0.638576547583,0.914741270683,0.748216191761,0.912413790423,0.724840132321,0.745559821562,0.82847617193,0.711779637046,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
5.0,-0.143092430468,0.921937472684,-0.201827703917,0.921147468738,-0.182754098567,0.752375885054,-0.20338321332,0.719185558326,0.650086703988,0.914635305866,0.738583821681,0.912502340039,0.724049819604,0.745565756838,0.815117765095,0.711875513781,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
6.0,-0.214013953965,0.922590390509,-0.243142839095,0.921527275504,-0.252432815779,0.752899174587,-0.262547282711,0.719610194131,0.618784184022,0.914923483168,0.700153067607,0.912855630918,0.693313654559,0.745796586481,0.788101787411,0.71206941443,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
7.0,-0.278651995483,0.923185461334,-0.310552880221,0.922146970675,-0.334601537054,0.753516264473,-0.336403314028,0.720140277941,0.649562062396,0.914640135822,0.676072639131,0.913077000391,0.668478555085,0.745983098921,0.731249719513,0.712477456403,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
8.0,-0.321741547698,0.923582152428,-0.366522010665,0.92266149046,-0.370394504352,0.753785070873,-0.394086032123,0.720554281705,0.580671121256,0.915274359697,0.606184351343,0.913719477887,0.585202426665,0.746608505473,0.668824151672,0.712925500824,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
9.0,-0.355447207833,0.923892453522,-0.398938622452,0.922959493806,-0.402409825121,0.754025507019,-0.428553128926,0.720801660959,0.533648228254,0.915707261918,0.510150646287,0.914602308134,0.525923085017,0.747053695342,0.564465029481,0.713674513195,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
