alpha_nL,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_average,regular_cosine_similarity_useruserCF_RMSE.ByUser_improvement,regular_cosine_similarity_useruserCF_RMSE.ByUser_average,regular_cosine_similarity_useruserCF_RMSE.ByRating_improvement,regular_cosine_similarity_useruserCF_RMSE.ByRating_average,regular_cosine_similarity_useruserCF_MAE.ByUser_improvement,regular_cosine_similarity_useruserCF_MAE.ByUser_average,regular_cosine_similarity_useruserCF_MAE.ByRating_improvement,regular_cosine_similarity_useruserCF_MAE.ByRating_average
0.5,0.157335630951,0.89997025193,0.144469422831,0.936976378441,0.0761398355896,0.74103506453,0.0761398355896,0.74103506453,0.100707410564,0.900480692172,0.088593415147,0.937500680891,0.105005740311,0.740820995062,0.105005740311,0.740820995062,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
1.0,0.168880041217,0.899866191949,0.146938436797,0.936953210893,0.0847201851916,0.740971432682,0.0847201851916,0.740971432682,0.180868221252,0.899758131878,0.170608451955,0.936731107571,0.190340713315,0.740188151144,0.190340713315,0.740188151144,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
2.0,0.11592509731,0.900343521701,0.0916439646746,0.937472056609,-0.00231837909259,0.741616910429,-0.00231837909264,0.741616910429,0.260887820081,0.89903684445,0.251299496912,0.93597395769,0.275017950192,0.739560184995,0.275017950192,0.739560184995,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
3.0,0.124767262342,0.900263819446,0.089505472265,0.937492122767,0.00143433949464,0.741589080278,0.00143433949463,0.741589080278,0.316588599144,0.898534764057,0.304353085462,0.935476138902,0.344157266754,0.739047448018,0.344157266754,0.739047448018,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
4.0,0.0475713491437,0.900959654497,0.00776957637454,0.938259076819,-0.0894452572389,0.742263043111,-0.0894452572389,0.742263043111,0.351116713111,0.898223531624,0.340347755282,0.935138389403,0.372849876452,0.738834663706,0.372849876452,0.738834663706,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
5.0,0.0298044429705,0.901119803338,-0.0168934842957,0.938490498204,-0.117093263166,0.742468080644,-0.117093263166,0.742468080644,0.390770567868,0.897866096354,0.382226226198,0.934745430318,0.41419047391,0.738528081952,0.41419047391,0.738528081952,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
6.0,0.00403619033863,0.901352075393,-0.0437361592466,0.938742371608,-0.140089155536,0.742638618117,-0.140089155536,0.742638618117,0.432208248728,0.897492581882,0.426909451713,0.934326153322,0.450273241297,0.738260492251,0.450273241297,0.738260492251,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
7.0,-0.0166948038055,0.901538942181,-0.0672320520064,0.938962841084,-0.177866629293,0.742918775756,-0.177866629293,0.742918775756,0.414586455255,0.897651422694,0.411909149824,0.934466905952,0.428737162065,0.738420203754,0.428737162065,0.738420203754,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
8.0,-0.0230453697426,0.901596185449,-0.0684400566297,0.938974176178,-0.220859208304,0.7432376086,-0.220859208304,0.7432376086,0.42001333081,0.897602505464,0.419026089409,0.934400125432,0.457485835256,0.738207003675,0.457485835256,0.738207003675,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
9.0,0.0152822076897,0.90125070509,-0.0404713063273,0.938711736449,-0.216004152158,0.743201603518,-0.216004152158,0.743201603518,0.372618137876,0.898029720263,0.373751318609,0.934824953086,0.421668699736,0.73847262345,0.421668699736,0.73847262345,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
