alpha_nL,diffusion_distance_similarity_RMSE.ByUser_improvement,diffusion_distance_similarity_RMSE.ByUser_average,diffusion_distance_similarity_RMSE.ByRating_improvement,diffusion_distance_similarity_RMSE.ByRating_average,diffusion_distance_similarity_MAE.ByUser_improvement,diffusion_distance_similarity_MAE.ByUser_average,diffusion_distance_similarity_MAE.ByRating_improvement,diffusion_distance_similarity_MAE.ByRating_average,diffusion_norm_distance_similarity_RMSE.ByUser_improvement,diffusion_norm_distance_similarity_RMSE.ByUser_average,diffusion_norm_distance_similarity_RMSE.ByRating_improvement,diffusion_norm_distance_similarity_RMSE.ByRating_average,diffusion_norm_distance_similarity_MAE.ByUser_improvement,diffusion_norm_distance_similarity_MAE.ByUser_average,diffusion_norm_distance_similarity_MAE.ByRating_improvement,diffusion_norm_distance_similarity_MAE.ByRating_average,regular_distance_similarity_RMSE.ByUser_improvement,regular_distance_similarity_RMSE.ByUser_average,regular_distance_similarity_RMSE.ByRating_improvement,regular_distance_similarity_RMSE.ByRating_average,regular_distance_similarity_MAE.ByUser_improvement,regular_distance_similarity_MAE.ByUser_average,regular_distance_similarity_MAE.ByRating_improvement,regular_distance_similarity_MAE.ByRating_average
0.5,-0.0860842106293,0.996406882645,-0.00934654947735,1.01046610348,0.0104752053066,0.818816336387,0.0887503111651,0.798197470906,-0.865824669185,1.00416958778,-0.842263484844,1.01888166022,-0.875395217081,0.826070748039,-0.932281791913,0.806354562774,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
1.0,-0.0422814385419,0.995970804204,0.110173112343,1.00925851068,0.0335616326296,0.818627281144,0.237027530775,0.797012874556,-1.27993727697,1.00829228531,-1.26667442315,1.0231697881,-1.30287182512,0.829571363036,-1.40839260494,0.810158243021,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
2.0,-0.0936666418261,0.996482369529,0.241658912757,1.0079300154,-0.0911404930263,0.819648469493,0.321741896632,0.796336085978,-1.89186847019,1.01438436552,-1.86976954991,1.02926329039,-1.96028857933,0.834954962761,-2.06743818619,0.815423401026,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
3.0,-0.0587398571688,0.996134655969,0.319074535042,1.00714782989,-0.0567936093562,0.819367202135,0.44331143836,0.795364859004,-2.27866461795,1.01823511407,-2.03934583352,1.03097664112,-2.34625690066,0.83811566552,-2.28456475697,0.81715803932,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
4.0,-0.0580596168704,0.996127883838,0.395283802728,1.00637783304,-0.0385442284548,0.819217757568,0.539178774282,0.794598968623,-2.44500734374,1.01989113886,-2.04563825638,1.03104021798,-2.57436266163,0.839983628428,-2.35495807921,0.817720416149,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
5.0,-0.0449494423672,0.995997365512,0.441184342305,1.00591406699,-0.0428692244808,0.819253175052,0.577538526791,0.794292510066,-2.56425534664,1.0210783122,-2.04550284069,1.03103884978,-2.71182620107,0.841109320264,-2.33934456632,0.817595678779,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
6.0,-0.0426123130111,0.995974098224,0.518380799978,1.00513409585,-0.00927230388876,0.818978049158,0.684835881491,0.793435304522,-2.62265050593,1.02165966514,-1.94638598877,1.03003740118,-2.74748084151,0.841401296869,-2.23435330876,0.816756896795,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
7.0,-0.0437427342277,0.995985352131,0.564322244294,1.00466991652,-0.0242208013295,0.81910046272,0.707149754514,0.793257037539,-2.69026505503,1.02233280169,-1.8082491765,1.02864170597,-2.8426955014,0.842181011736,-2.08978468486,0.815601928657,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
8.0,-0.0178073086044,0.995727152034,0.624318388324,1.00406373248,-0.00352636983469,0.818930995582,0.760803109805,0.792828397395,-2.70399967537,1.02246953669,-1.73636517285,1.02791541036,-2.79771423839,0.84181265922,-1.96077405939,0.814571254381,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
9.0,-0.0316201789415,0.995864666047,0.65810221666,1.00372239025,-0.0198165548795,0.819064396252,0.78836963167,0.792608166659,-2.64525751636,1.0218847292,-1.57382118499,1.02627311196,-2.70074855381,0.841018605176,-1.79923110304,0.813280677198,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
10.0,-0.0714760214366,0.996261450836,0.677637600758,1.00352501026,-0.0505072891722,0.819315723326,0.816900254144,0.79238023366,-2.50557542555,1.02049412432,-1.34279974644,1.0239389368,-2.54708028043,0.83976021243,-1.5420087023,0.811225710711,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
100.0,0.858049452555,0.987007561175,1.6081747963,0.99412312607,1.1105405301,0.809807878142,1.87573923099,0.783921100219,3.74392822945,0.958277198723,4.35996350279,0.9663198326,4.27114618821,0.783925611464,5.27620474909,0.756754560066,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
1000.0,1.39618800868,0.981650123472,2.09282173732,0.989226390685,1.59702433308,0.805824051975,2.35130166432,0.780121801014,4.58968168529,0.949857301281,4.92722723834,0.96058836053,5.04426663099,0.777594511783,5.85599023964,0.752122616079,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
10000000000.0,1.5659741739,0.979959817522,2.39312395787,0.986192222128,1.79358407115,0.804214420117,2.64594773745,0.777767854375,4.76635513162,0.948098429013,5.13492720206,0.95848981894,5.16183340733,0.776631754961,6.05554243776,0.750528380591,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
