alpha_nL,diffusion_distance_similarity_RMSE.ByUser_improvement,diffusion_distance_similarity_RMSE.ByUser_average,diffusion_distance_similarity_RMSE.ByRating_improvement,diffusion_distance_similarity_RMSE.ByRating_average,diffusion_distance_similarity_MAE.ByUser_improvement,diffusion_distance_similarity_MAE.ByUser_average,diffusion_distance_similarity_MAE.ByRating_improvement,diffusion_distance_similarity_MAE.ByRating_average,diffusion_norm_distance_similarity_RMSE.ByUser_improvement,diffusion_norm_distance_similarity_RMSE.ByUser_average,diffusion_norm_distance_similarity_RMSE.ByRating_improvement,diffusion_norm_distance_similarity_RMSE.ByRating_average,diffusion_norm_distance_similarity_MAE.ByUser_improvement,diffusion_norm_distance_similarity_MAE.ByUser_average,diffusion_norm_distance_similarity_MAE.ByRating_improvement,diffusion_norm_distance_similarity_MAE.ByRating_average,regular_distance_similarity_RMSE.ByUser_improvement,regular_distance_similarity_RMSE.ByUser_average,regular_distance_similarity_RMSE.ByRating_improvement,regular_distance_similarity_RMSE.ByRating_average,regular_distance_similarity_MAE.ByUser_improvement,regular_distance_similarity_MAE.ByUser_average,regular_distance_similarity_MAE.ByRating_improvement,regular_distance_similarity_MAE.ByRating_average
0.5,-0.0441604945138,0.995989511143,0.0430428665499,1.00993677566,0.0707452762658,0.818322783499,0.15738712567,0.797649126931,-0.777267257479,1.00328795458,-0.775180636078,1.01820387412,-0.75767042895,0.825106697255,-0.837909308214,0.805600614865,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
1.0,-0.00754211862217,0.995624956949,0.198435639348,1.00836673111,0.0397980196348,0.818576211239,0.308005330886,0.796445828295,-1.19683119608,1.00746492283,-1.18729878332,1.02236779912,-1.21878973598,0.828882813028,-1.31355628893,0.809400589525,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
2.0,0.0155503115315,0.99539506029,0.393525303013,1.00639560042,0.0814959588376,0.818234745932,0.516793724262,0.794777804243,-1.83746490297,1.01384275088,-1.75313917638,1.02808489014,-1.87662200088,0.834269815378,-1.94020448265,0.814406922695,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
3.0,0.0769301500026,0.994783993387,0.492830434326,1.00539224951,0.120464974803,0.817915627835,0.655078241337,0.793673040244,-2.16581203546,1.01711161033,-1.90563045625,1.02962561883,-2.18859084895,0.836824534883,-2.12135945619,0.815854181559,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
4.0,-0.00978501992002,0.99564728615,0.556598928751,1.00474795071,0.0126072792003,0.818798876788,0.73401015533,0.79304244805,-2.32894540184,1.01873568435,-1.92601081078,1.02983153616,-2.42610786686,0.838769566773,-2.22411431674,0.816675096822,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
5.0,0.0757944615155,0.994795299732,0.649299523636,1.00381133016,0.137666597051,0.817774763386,0.851457922733,0.792104150199,-2.38902646441,1.01933382129,-1.89460772212,1.02951424825,-2.49719378108,0.83935169083,-2.18415730434,0.816355877651,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
6.0,0.194347117318,0.99361504892,0.756757408463,1.00272560614,0.246854928372,0.816880617828,0.944514943179,0.791360711611,-2.49675781291,1.02040634059,-1.8060683644,1.02861967166,-2.64500131058,0.84056208982,-2.08916277407,0.815596960172,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
7.0,0.165290948715,0.993904317569,0.780332984788,1.00248740519,0.277283647074,0.816631436406,0.975334265281,0.791114494043,-2.54341999637,1.0208708859,-1.70339567943,1.02758229594,-2.755953112,0.841470676472,-2.04154792755,0.815216562066,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
8.0,0.219946738764,0.993360191922,0.821115920299,1.00207534597,0.289821951605,0.816528759965,0.99418757008,0.790963873765,-2.58788792631,1.02131358632,-1.6109896322,1.02664865142,-2.70091764732,0.841019989886,-1.83872866637,0.8135962258,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
9.0,0.322707329558,0.992337158992,0.909242547472,1.00118493949,0.347695418532,0.816054832918,1.08557678061,0.790233759419,-2.56374104625,1.02107319209,-1.42663250891,1.02478595928,-2.59141015831,0.840123230739,-1.65689446361,0.812143540529,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
