alpha_nL,diffusion_cosine_similarity_RMSE.ByUser_improvement,diffusion_cosine_similarity_RMSE.ByUser_average,diffusion_cosine_similarity_RMSE.ByRating_improvement,diffusion_cosine_similarity_RMSE.ByRating_average,diffusion_cosine_similarity_MAE.ByUser_improvement,diffusion_cosine_similarity_MAE.ByUser_average,diffusion_cosine_similarity_MAE.ByRating_improvement,diffusion_cosine_similarity_MAE.ByRating_average,diffusion_norm_cosine_similarity_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_RMSE.ByUser_average,diffusion_norm_cosine_similarity_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_RMSE.ByRating_average,diffusion_norm_cosine_similarity_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_MAE.ByUser_average,diffusion_norm_cosine_similarity_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_MAE.ByRating_average,regular_cosine_similarity_RMSE.ByUser_improvement,regular_cosine_similarity_RMSE.ByUser_average,regular_cosine_similarity_RMSE.ByRating_improvement,regular_cosine_similarity_RMSE.ByRating_average,regular_cosine_similarity_MAE.ByUser_improvement,regular_cosine_similarity_MAE.ByUser_average,regular_cosine_similarity_MAE.ByRating_improvement,regular_cosine_similarity_MAE.ByRating_average
0.5,0.235057858026,0.920363206481,0.158970290048,0.925484461591,0.0989732272114,0.752103281285,0.0492249937378,0.721669875698,0.458756562868,0.918299515039,0.484313831203,0.922468663448,0.507267448236,0.749029444777,0.554893802887,0.718018818999,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
1.0,0.0915058017232,0.921687519692,-0.0304939692596,0.927240715793,-0.0359206914899,0.753118827994,-0.196082520214,0.723441057993,0.692765774281,0.916140705907,0.743562634634,0.920065535796,0.766722386809,0.747076142424,0.820952804958,0.716097805711,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
2.0,-0.015197848327,0.922671894678,-0.105460260055,0.92793562186,-0.141696731842,0.753915161221,-0.355566875901,0.724592575379,0.90091347242,0.914220477431,0.991561023069,0.917766694772,1.00947896799,0.745248553387,1.04930653894,0.714449033995,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
3.0,-0.130518066062,0.923735760231,-0.208596011385,0.928891647009,-0.271784938964,0.754894528206,-0.54273509396,0.725943977253,1.01473905209,0.913170400387,1.06231600761,0.917110825747,1.11454304705,0.744457580149,1.09055726142,0.714151193345,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
4.0,-0.275447567103,0.925072780806,-0.341468966507,0.930123323562,-0.410296093966,0.75593730722,-0.704033873717,0.72710859524,1.10261816951,0.91235968768,1.01959898284,0.917506794647,1.19755893123,0.743832596394,1.00681641173,0.71475582346,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
5.0,-0.350612531256,0.925766201419,-0.403218011062,0.930695711301,-0.464480207094,0.756345231448,-0.779470353794,0.727653265706,1.07402333016,0.912623484135,0.867108910819,0.918920313644,1.18339875276,0.743939201071,0.841780693415,0.715947423088,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
6.0,-0.452236554375,0.926703715237,-0.506092841344,0.931649317821,-0.550458155274,0.756992515055,-0.880143373751,0.728380150373,1.00296287922,0.913279039314,0.701557587177,0.920454904965,1.10452925033,0.744532968858,0.665918469855,0.717217192822,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
7.0,-0.509484338269,0.927231844185,-0.571139939885,0.932252277137,-0.588438345178,0.757278448307,-0.943788753244,0.72883968611,0.861352296254,0.914585441818,0.518381460237,0.922152870818,0.993572906958,0.745368301913,0.449388662424,0.718780592798,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
8.0,-0.583878730476,0.927918156029,-0.648658728153,0.932970843785,-0.649468040101,0.757737909389,-1.02615392937,0.729434383514,0.734734450334,0.915753531571,0.322041230483,0.923972862382,0.834920430025,0.746562714547,0.229561237821,0.720367802404,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
9.0,-0.638946840788,0.928426176797,-0.701759259558,0.933463063435,-0.684684983295,0.758003039582,-1.09027238382,0.729897334972,0.589068392427,0.917097347116,0.103865774804,0.92599525733,0.656943644464,0.747902609929,-0.0224837803469,0.722187631184,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
10.0,-0.684563611506,0.928847005963,-0.761155783717,0.934013644297,-0.727942139479,0.75832870039,-1.15437112732,0.730360144113,0.469552965965,0.9181999148,-0.0785071093919,0.927685777461,0.52134793187,0.748923440081,-0.217838142486,0.723598139089,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
100.0,-1.875010504,0.939829255795,-1.90275612945,0.944595800595,-1.95044930499,0.767532326021,-2.44885279508,0.739706629162,-2.67387905732,0.947199071359,-3.14077848315,0.956071748457,-3.03745311428,0.775715816803,-3.83189770113,0.749692563192,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
