Algorithm,DataSet,Partition,BuildTime,TestTime,RMSE.ByUser,RMSE.ByRating,NUsers,NAttempted,NGood,Coverage,nDCG,MAE.ByUser,MAE.ByRating
alg,ml-100k/u.data,1,259,48255,0.9366193476122202,0.9724963927276584,189,1890,1890,1.0,0.9443814781178722,0.7801194631980345,0.7801194631980346
alg,ml-100k/u.data,4,268,48355,0.8687715835334255,0.9068903606652052,188,1880,1880,1.0,0.9494244442919031,0.716556587205196,0.7165565872051962
alg,ml-100k/u.data,3,263,48452,0.9301128049884214,0.9710213825824617,188,1880,1880,1.0,0.9446616581539691,0.7732014267239181,0.7732014267239183
alg,ml-100k/u.data,0,255,51413,0.9160961402905817,0.9516702156192722,189,1890,1890,1.0,0.9489027438602188,0.7448627723041891,0.7448627723041892
alg,ml-100k/u.data,2,258,51562,0.980893203522184,1.0265439115643316,189,1890,1890,1.0,0.9445969791402483,0.8008764013195975,0.8008764013195975
