alpha_nL,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_average,regular_cosine_similarity_useruserCF_RMSE.ByUser_improvement,regular_cosine_similarity_useruserCF_RMSE.ByUser_average,regular_cosine_similarity_useruserCF_RMSE.ByRating_improvement,regular_cosine_similarity_useruserCF_RMSE.ByRating_average,regular_cosine_similarity_useruserCF_MAE.ByUser_improvement,regular_cosine_similarity_useruserCF_MAE.ByUser_average,regular_cosine_similarity_useruserCF_MAE.ByRating_improvement,regular_cosine_similarity_useruserCF_MAE.ByRating_average
0.5,0.156665349929,0.899976293766,0.131804275986,0.937095219564,0.0891222423413,0.740938787038,0.0891222423413,0.740938787038,0.178195700154,0.899782221674,0.175655246718,0.936683751882,0.197043921969,0.740138440167,0.197043921969,0.740138440167,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
1.0,0.129258579749,0.900223335229,0.0696485471722,0.937678446646,0.00975121897383,0.741527402323,0.00975121897383,0.741527402323,0.288303333988,0.898789724172,0.28136840119,0.935691811545,0.326097982711,0.739181375618,0.326097982711,0.739181375618,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
2.0,-0.0815295380359,0.902123354992,-0.145324277686,0.939695605413,-0.224562020748,0.743265068647,-0.224562020748,0.743265068647,0.454042856929,0.897295767244,0.453724630716,0.934074537922,0.492758252211,0.73794542353,0.492758252211,0.73794542353,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
3.0,-0.188367828281,0.903086383008,-0.251573451229,0.940692575388,-0.369219922019,0.744337851234,-0.369219922019,0.744337851234,0.489167613623,0.896979156741,0.48918459269,0.933741805758,0.542155668652,0.73757909243,0.542155668652,0.73757909243,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
4.0,-0.301162303062,0.904103099384,-0.362930853541,0.941737477507,-0.472176071393,0.745101373747,-0.472176071393,0.745101373747,0.566576701079,0.896281400162,0.567709633178,0.93300498019,0.617883043691,0.73701749843,0.617883043691,0.73701749843,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
5.0,-0.369011979218,0.904714688533,-0.424956464162,0.942319483648,-0.536218443441,0.745576311797,-0.536218443441,0.745576311797,0.621662788744,0.895784860526,0.625554864337,0.932462199886,0.658208005295,0.736718448629,0.658208005295,0.736718448629,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
6.0,-0.448901049372,0.90543479939,-0.515198517296,0.943166253693,-0.622424229977,0.746215613666,-0.622424229977,0.746215613666,0.618298741386,0.895815183661,0.623073611453,0.932485482276,0.635187865015,0.736889165924,0.635187865015,0.736889165924,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
7.0,-0.477008490834,0.905688156623,-0.550686749157,0.943499251122,-0.669970802425,0.746568218913,-0.669970802425,0.746568218913,0.618392120781,0.89581434195,0.626839133392,0.932450149179,0.662908320377,0.736683591106,0.662908320377,0.736683591106,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
8.0,-0.498561928924,0.905882436826,-0.573597502631,0.943714230049,-0.684581787705,0.746676573938,-0.684581787705,0.746676573938,0.628681803046,0.895721591942,0.643504749204,0.932293770376,0.69222927198,0.736466147011,0.69222927198,0.736466147011,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
9.0,-0.538913432632,0.906246160622,-0.631041278637,0.944253243371,-0.725468189675,0.74697978738,-0.725468189675,0.74697978738,0.63433018742,0.895670678057,0.641761172674,0.932310130912,0.704325080131,0.736376444532,0.704325080131,0.736376444532,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
