alpha_nL,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_average,regular_cosine_similarity_useruserCF_RMSE.ByUser_improvement,regular_cosine_similarity_useruserCF_RMSE.ByUser_average,regular_cosine_similarity_useruserCF_RMSE.ByRating_improvement,regular_cosine_similarity_useruserCF_RMSE.ByRating_average,regular_cosine_similarity_useruserCF_MAE.ByUser_improvement,regular_cosine_similarity_useruserCF_MAE.ByUser_average,regular_cosine_similarity_useruserCF_MAE.ByRating_improvement,regular_cosine_similarity_useruserCF_MAE.ByRating_average
0.5,0.15314336789,0.900008040506,0.141294761256,0.937006167306,0.07677748132,0.741030335751,0.0767774813199,0.741030335751,0.077806992862,0.900687113894,0.0649522902961,0.937722513126,0.0867448624355,0.740956417681,0.0867448624354,0.740956417681,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
1.0,0.18471900348,0.899723421371,0.16998684847,0.936736940276,0.0929211559685,0.740910614306,0.0929211559685,0.740910614306,0.134444551243,0.90017658948,0.127029260441,0.937140025062,0.149603541639,0.740490257894,0.149603541639,0.740490257894,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
2.0,0.158217087165,0.899962306586,0.138509221937,0.937032304912,0.0572034448223,0.741175496751,0.0572034448222,0.741175496751,0.21219688439,0.899475738924,0.19895988852,0.936465076975,0.228984881875,0.739901566099,0.228984881875,0.739901566099,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
3.0,0.13612327232,0.900161457682,0.122398507573,0.937183476897,0.0295294819104,0.741380726781,0.0295294819104,0.741380726781,0.245100631797,0.899179148343,0.234915043136,0.93612769826,0.265753738975,0.739628888359,0.265753738975,0.739628888359,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
4.0,0.107107511482,0.900423002401,0.0886680435973,0.937499980628,-0.0191462860442,0.741741706139,-0.0191462860441,0.741741706139,0.276940045062,0.898892151547,0.266788279391,0.935828621491,0.297928685879,0.739390279043,0.297928685879,0.739390279043,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
5.0,0.124473231983,0.900266469801,0.099754147455,0.93739595617,0.00767159343033,0.741542824821,0.00767159343028,0.741542824821,0.296357446257,0.898717125334,0.285416013935,0.9356538315,0.311008502412,0.739293279161,0.311008502412,0.739293279161,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
6.0,0.0971156129706,0.900513068221,0.0710348843256,0.937665438201,-0.027261492031,0.741801888484,-0.0272614920311,0.741801888484,0.310415471942,0.898590407913,0.30165631693,0.935501443543,0.331754026278,0.739139430415,0.331754026278,0.739139430415,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
7.0,0.0720207360293,0.900739270545,0.0461897787865,0.937898567772,-0.0763229489029,0.742165728109,-0.076322948903,0.742165728109,0.320945903626,0.898495487818,0.312679326474,0.93539801112,0.326583670306,0.73917777376,0.326583670306,0.73917777376,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
8.0,0.0690865246938,0.900765719188,0.0485891755543,0.937876053465,-0.103015693147,0.742363681425,-0.103015693147,0.742363681425,0.319567398833,0.898507913501,0.31527355987,0.935373668598,0.351493795826,0.738993040339,0.351493795826,0.738993040339,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
9.0,0.0631794423059,0.900818964946,0.0307413500981,0.938043525319,-0.13037625002,0.742566587237,-0.13037625002,0.742566587237,0.283636109588,0.898831793994,0.282554722688,0.935680679911,0.343431611488,0.739052829476,0.343431611488,0.739052829476,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
