alpha_nL,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_average,regular_cosine_similarity_itemitemCF_RMSE.ByUser_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByUser_average,regular_cosine_similarity_itemitemCF_RMSE.ByRating_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByRating_average,regular_cosine_similarity_itemitemCF_MAE.ByUser_improvement,regular_cosine_similarity_itemitemCF_MAE.ByUser_average,regular_cosine_similarity_itemitemCF_MAE.ByRating_improvement,regular_cosine_similarity_itemitemCF_MAE.ByRating_average
0.5,0.0853311361768,0.887326757694,0.0890317403839,0.924760908942,0.062754624992,0.730115981049,0.0627546249919,0.730115981049,0.133470613558,0.886899238423,0.131616603878,0.924366749845,0.127538778374,0.729642684577,0.127538778374,0.729642684577,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
1.0,0.0511859828807,0.887629995532,0.0370985396763,0.925241594844,0.0295170266192,0.730358806451,0.0295170266193,0.730358806451,0.206588732093,0.886249887694,0.210909866249,0.923632823324,0.210444488128,0.729036996644,0.210444488128,0.729036996644,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
2.0,0.0440526186225,0.887693345839,0.0244873552251,0.925358322073,0.018909299718,0.730436303793,0.018909299718,0.730436303793,0.342030901627,0.885047046685,0.343237925378,0.922408014693,0.329318770983,0.728168531505,0.329318770983,0.728168531505,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
3.0,0.0862150241356,0.887318908021,0.0596573419438,0.92503279396,0.037589548495,0.730299830669,0.037589548495,0.730299830669,0.51876469674,0.88347750112,0.512558120284,0.920840812412,0.49418540946,0.726964057967,0.49418540946,0.726964057967,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
4.0,0.152518735185,0.886730074994,0.125490634447,0.924423450898,0.120079566515,0.729697179673,0.120079566515,0.729697179673,0.558455996228,0.883125008813,0.547986923832,0.92051288873,0.551763041168,0.726543410501,0.551763041168,0.726543410501,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
5.0,0.214898675024,0.886176088373,0.184655853025,0.923875826525,0.168213814672,0.729345523154,0.168213814672,0.729345523154,0.63103313719,0.882480462423,0.627807717467,0.919774079459,0.631725499473,0.725959225211,0.631725499473,0.725959225211,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
6.0,0.233156588199,0.886013942664,0.199811739256,0.923735545919,0.18660708498,0.729211146621,0.18660708498,0.729211146621,0.676399674562,0.882077569204,0.673449027929,0.919351630347,0.66316407056,0.725729543043,0.66316407056,0.725729543043,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
7.0,0.225794601353,0.886079323333,0.188023131459,0.923844659502,0.171081906965,0.729324569605,0.171081906965,0.729324569605,0.662509841442,0.882200922669,0.659010684126,0.919485269488,0.650270096279,0.725823743125,0.650270096279,0.725823743125,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
8.0,0.183046124459,0.88645896596,0.144824646753,0.924244498185,0.093005760196,0.729894973985,0.0930057601959,0.729894973985,0.634827825219,0.882446762384,0.637915083081,0.919680527201,0.640619019885,0.725894251423,0.640619019885,0.725894251423,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
9.0,0.163717421279,0.886630621191,0.130574551416,0.924376394926,0.0526352167022,0.730189910861,0.0526352167022,0.730189910861,0.587299779689,0.882868851623,0.590880442283,0.920115872769,0.575220337513,0.726372037487,0.575220337513,0.726372037487,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
