alpha_nL,diffusion_norm_pearson_similarity_RMSE.ByUser_improvement,diffusion_norm_pearson_similarity_RMSE.ByUser_average,diffusion_norm_pearson_similarity_RMSE.ByRating_improvement,diffusion_norm_pearson_similarity_RMSE.ByRating_average,diffusion_norm_pearson_similarity_MAE.ByUser_improvement,diffusion_norm_pearson_similarity_MAE.ByUser_average,diffusion_norm_pearson_similarity_MAE.ByRating_improvement,diffusion_norm_pearson_similarity_MAE.ByRating_average,regular_pearson_similarity_RMSE.ByUser_improvement,regular_pearson_similarity_RMSE.ByUser_average,regular_pearson_similarity_RMSE.ByRating_improvement,regular_pearson_similarity_RMSE.ByRating_average,regular_pearson_similarity_MAE.ByUser_improvement,regular_pearson_similarity_MAE.ByUser_average,regular_pearson_similarity_MAE.ByRating_improvement,regular_pearson_similarity_MAE.ByRating_average
0.5,0.423727646766,0.90182986354,0.4522393743,0.914620120608,0.482185973457,0.738122247077,0.496261591944,0.714474084196,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
1.0,0.623343771174,0.900022005323,0.638946693159,0.912904700097,0.730054724485,0.736283807987,0.718078712335,0.71288135425,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
2.0,0.743028460915,0.898938060073,0.782835374071,0.911582686604,0.921406964787,0.734864551073,0.941090645797,0.711280045098,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
3.0,0.74286230001,0.898939564938,0.809529770488,0.911337425114,0.957599586215,0.734596110902,0.975398757903,0.711033700012,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
4.0,0.721367814029,0.899134233496,0.789512962737,0.911521334577,0.964807858133,0.734542647249,0.96329570986,0.711120604427,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
5.0,0.653927889014,0.89974501493,0.740167818542,0.911974705516,0.910286728658,0.73494702971,0.917727209635,0.711447803314,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
6.0,0.625584685478,0.900001710092,0.711375453405,0.912239242621,0.892588287145,0.735078298806,0.891205503631,0.71163823909,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
