alpha_nL,diffusion_norm_pearson_similarity_RMSE.ByUser_improvement,diffusion_norm_pearson_similarity_RMSE.ByUser_average,diffusion_norm_pearson_similarity_RMSE.ByRating_improvement,diffusion_norm_pearson_similarity_RMSE.ByRating_average,diffusion_norm_pearson_similarity_MAE.ByUser_improvement,diffusion_norm_pearson_similarity_MAE.ByUser_average,diffusion_norm_pearson_similarity_MAE.ByRating_improvement,diffusion_norm_pearson_similarity_MAE.ByRating_average,regular_pearson_similarity_RMSE.ByUser_improvement,regular_pearson_similarity_RMSE.ByUser_average,regular_pearson_similarity_RMSE.ByRating_improvement,regular_pearson_similarity_RMSE.ByRating_average,regular_pearson_similarity_MAE.ByUser_improvement,regular_pearson_similarity_MAE.ByUser_average,regular_pearson_similarity_MAE.ByRating_improvement,regular_pearson_similarity_MAE.ByRating_average
0.5,0.542271153986,0.900756253609,0.566176706934,0.913573292671,0.649558571202,0.73688084684,0.626396862085,0.713539664249,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
1.0,0.739341741365,0.898971449491,0.78922767413,0.911523955737,0.923543802437,0.734848702178,0.914782431567,0.711468947923,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
2.0,0.862307584358,0.897857787905,0.930351258529,0.910227347266,1.1375021897,0.733261775786,1.12896020363,0.709931071357,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
3.0,0.783874620337,0.898568129712,0.932134962654,0.910210959035,1.08623868976,0.733641996454,1.12409950837,0.709965972968,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
4.0,0.683052388081,0.899481243828,0.845261607925,0.911009129859,1.01883792663,0.73414190698,1.05355062922,0.710472540325,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
5.0,0.605188263035,0.900186433846,0.768706689704,0.91171249745,0.946708219333,0.734676892019,0.96999844104,0.711072476309,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
6.0,0.527655899838,0.900888619205,0.688986175731,0.912444949749,0.871825675148,0.735232294811,0.8835401701,0.711693279054,0.0,0.905667426815,0.0,0.918775183751,0.0,0.741698613758,0.0,0.718037428168
