alpha_nL,diffusion_distance_similarity_RMSE.ByUser_improvement,diffusion_distance_similarity_RMSE.ByUser_average,diffusion_distance_similarity_RMSE.ByRating_improvement,diffusion_distance_similarity_RMSE.ByRating_average,diffusion_distance_similarity_MAE.ByUser_improvement,diffusion_distance_similarity_MAE.ByUser_average,diffusion_distance_similarity_MAE.ByRating_improvement,diffusion_distance_similarity_MAE.ByRating_average,diffusion_norm_distance_similarity_RMSE.ByUser_improvement,diffusion_norm_distance_similarity_RMSE.ByUser_average,diffusion_norm_distance_similarity_RMSE.ByRating_improvement,diffusion_norm_distance_similarity_RMSE.ByRating_average,diffusion_norm_distance_similarity_MAE.ByUser_improvement,diffusion_norm_distance_similarity_MAE.ByUser_average,diffusion_norm_distance_similarity_MAE.ByRating_improvement,diffusion_norm_distance_similarity_MAE.ByRating_average,regular_distance_similarity_RMSE.ByUser_improvement,regular_distance_similarity_RMSE.ByUser_average,regular_distance_similarity_RMSE.ByRating_improvement,regular_distance_similarity_RMSE.ByRating_average,regular_distance_similarity_MAE.ByUser_improvement,regular_distance_similarity_MAE.ByUser_average,regular_distance_similarity_MAE.ByRating_improvement,regular_distance_similarity_MAE.ByRating_average
0.5,-0.190423280034,0.994714264618,-0.171153284254,1.00362215319,-0.237701297905,0.81943282444,-0.23020053447,0.795880928756,-0.394091475804,0.996736330729,-0.397280583943,1.00588773924,-0.45918488421,0.821243429815,-0.462540476374,0.797725831068,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
1.0,-0.243857598827,0.995244773197,-0.0854750437936,1.0027637366,-0.310672279145,0.820029354653,-0.149315100008,0.795238655525,-0.70281643324,0.999801425266,-0.742066242628,1.00934217211,-0.784949405215,0.823906521028,-0.861303321443,0.80089221946,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
2.0,-0.133985657277,0.994153938525,0.133462296738,1.00057018728,-0.240431958592,0.819455147309,0.00348636259423,0.794025330905,-0.944829087581,1.00220418425,-1.01550212644,1.01208174635,-1.05644705083,0.826125986156,-1.19936438733,0.803576603545,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
3.0,-0.100449829479,0.99382098688,0.197059891791,0.999932998293,-0.139398430189,0.81862920868,0.118156970519,0.793114785486,-1.10584014493,1.00380274018,-1.17630097322,1.01369280182,-1.24083160367,0.827633310775,-1.39371711003,0.805119867198,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
4.0,-0.112652570251,0.993942138582,0.238478194025,0.999518025277,-0.10847063677,0.818376377173,0.204325165326,0.792430564338,-1.20530906689,1.00479029121,-1.25906454931,1.01452201618,-1.32887776162,0.828353078996,-1.47473795626,0.80576321567,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
5.0,-0.113287199585,0.993948439332,0.243919919607,0.999463504228,-0.116075659395,0.818438547445,0.23895127233,0.792155614691,-1.28295277555,1.00556115635,-1.30246035505,1.01495680195,-1.38592449547,0.828819430135,-1.50950060221,0.806039249508,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
6.0,-0.116337619705,0.993978724626,0.278842643348,0.99911361089,-0.15423480083,0.818750494473,0.232168697735,0.79220947193,-1.35438940541,1.00627039614,-1.31049949137,1.01503734665,-1.46045084913,0.829428675356,-1.53877981929,0.806271742014,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
7.0,-0.0627240326242,0.993446436229,0.289818925356,0.999003638713,-0.0848515401004,0.818183293504,0.25476365703,0.792030055974,-1.40970309356,1.00681956354,-1.25207958712,1.01445203333,-1.47704379557,0.829564320975,-1.46268733182,0.805667527323,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
8.0,-0.0884585676753,0.993701934791,0.307887505466,0.99882260828,-0.146869535127,0.818690284189,0.259556731811,0.791991996419,-1.45956866323,1.00731464073,-1.25916775963,1.01452305025,-1.54026959216,0.830081185312,-1.4965717544,0.805936587602,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
9.0,-0.0873165478416,0.993690596547,0.29852873016,0.998916374538,-0.113855704485,0.818420399543,0.2523960211,0.792048856259,-1.4907325748,1.00762404343,-1.19044420063,1.01383450386,-1.56254230125,0.830263262402,-1.44261234526,0.805508121287,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
10.0,-0.0869100545268,0.993686560786,0.316537291925,0.998735945433,-0.0963165511597,0.818277018782,0.270638932676,0.791903997869,-1.51067162422,1.00782200304,-1.16355464282,1.0135650954,-1.56840548112,0.83031119329,-1.40819106499,0.805234798074,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
100.0,0.304306955335,0.989802465604,0.770241272838,0.994190251874,0.27547312612,0.815237676684,0.740040616126,0.788176699652,2.55191044362,0.967487725554,3.73160908268,0.964520089954,2.9816368872,0.79311506827,4.59670445756,0.757552744161,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
1000.0,0.453288980711,0.988323336752,0.896331754011,0.992926942068,0.419644151088,0.81405909349,0.854436703581,0.787268334071,4.13953587359,0.951725404063,4.88960757419,0.952918017887,4.47411632423,0.780914203479,5.7205996488,0.748628420515,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
10000000000.0,0.493801858075,0.987921115305,0.918573769504,0.992704097679,0.475133679729,0.813605472341,0.891059653551,0.786977528433,4.42629897455,0.948878352042,5.14110602618,0.950398236397,4.76814354358,0.778510561419,5.93970499589,0.746888607902,0.0,0.992823697169,0.0,1.00190735584,0.0,0.817489640954,0.0,0.794053014473
