alpha_nL,diffusion_cosine_similarity_RMSE.ByUser_improvement,diffusion_cosine_similarity_RMSE.ByUser_average,diffusion_cosine_similarity_RMSE.ByRating_improvement,diffusion_cosine_similarity_RMSE.ByRating_average,diffusion_cosine_similarity_MAE.ByUser_improvement,diffusion_cosine_similarity_MAE.ByUser_average,diffusion_cosine_similarity_MAE.ByRating_improvement,diffusion_cosine_similarity_MAE.ByRating_average,diffusion_norm_cosine_similarity_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_RMSE.ByUser_average,diffusion_norm_cosine_similarity_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_RMSE.ByRating_average,diffusion_norm_cosine_similarity_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_MAE.ByUser_average,diffusion_norm_cosine_similarity_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_MAE.ByRating_average,regular_cosine_similarity_RMSE.ByUser_improvement,regular_cosine_similarity_RMSE.ByUser_average,regular_cosine_similarity_RMSE.ByRating_improvement,regular_cosine_similarity_RMSE.ByRating_average,regular_cosine_similarity_MAE.ByUser_improvement,regular_cosine_similarity_MAE.ByUser_average,regular_cosine_similarity_MAE.ByRating_improvement,regular_cosine_similarity_MAE.ByRating_average
0.5,0.307091259617,0.917792990989,0.229272227722,0.917184401198,0.281780688697,0.748887213028,0.242967667374,0.715981982787,0.028942649219,0.920353683101,0.0590996672722,0.918748784073,0.0930332986886,0.750304712336,0.110995180529,0.716929183407,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
1.0,0.249519183029,0.918323011118,0.210767654814,0.917354512271,0.214402778599,0.749393223421,0.22710222733,0.716095853148,0.186721825647,0.918901136234,0.138696503825,0.918017056656,0.232989595634,0.749253635794,0.184048691745,0.716404859491,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
2.0,0.0946860843963,0.9197484358,-0.00350655162598,0.919324318086,0.0417037936904,0.750690198662,-0.0388403388531,0.718004591624,0.228719347046,0.918514498596,0.133521962881,0.918064625802,0.2162738492,0.749379171617,0.159588511801,0.716580416519,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
3.0,-0.197068402437,0.92243438635,-0.342216158014,0.922438048681,-0.262300076653,0.752973278051,-0.409766619159,0.720666825327,0.175984428413,0.918999986875,0.0551451847128,0.918785137318,0.150015188661,0.749876776408,0.0601466136978,0.717294136702,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
4.0,-0.489314986525,0.925124867247,-0.721492347772,0.925924704665,-0.587745517099,0.755417384359,-0.795918066984,0.72343833399,0.0379975458811,0.920270321899,-0.115127461939,0.920350440277,0.0290960206289,0.750784883466,-0.107215445533,0.718495337422,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
5.0,-0.769703424637,0.927706179664,-1.08622248912,0.929277639977,-0.900613815713,0.757767035905,-1.16545407514,0.726090589351,-0.151301836015,0.922013050125,-0.347107914557,0.922483018212,-0.201078084743,0.752513498813,-0.380401710133,0.720456065792,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
6.0,-1.02351397335,0.93004281068,-1.40544207244,0.932212200333,-1.19939888213,0.7600109219,-1.50797469907,0.728548948323,-0.372806160318,0.924052263534,-0.607766667735,0.924879233492,-0.456913703551,0.754434832997,-0.661072417083,0.722470511937,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
7.0,-1.22246301431,0.93187437561,-1.67411629562,0.934682101195,-1.4285542425,0.761731886437,-1.80062841393,0.730649399611,-0.509811809169,0.925313565123,-0.814561160329,0.92678027889,-0.617899635064,0.755643842809,-0.88154561151,0.72405290499,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
8.0,-1.39871775051,0.9334970122,-1.90800099967,0.936832184761,-1.62339569803,0.763195152384,-2.04174176366,0.732379932388,-0.654883013459,0.92664911984,-0.997005101871,0.9284574716,-0.787361997008,0.756916510901,-1.09686826578,0.725598331285,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
9.0,-1.55723127669,0.934956319639,-2.13136543488,0.93888555633,-1.77701852357,0.76434886502,-2.27187070216,0.73403162721,-0.78617470441,0.927857817582,-1.15825323245,0.929939812898,-0.928429587228,0.757975933294,-1.28473418653,0.726946693514,0.0,0.920620134958,0.0,0.919292082635,0.0,0.751003395568,0.0,0.717725824481
