Algorithm,DataSet,Partition,BuildTime,TestTime,RMSE.ByUser,RMSE.ByRating,NUsers,NAttempted,NGood,Coverage,nDCG,MAE.ByUser,MAE.ByRating
alg,ml-100k/u.data,2,54106,140,0.9707942912045807,1.014250928639428,189,1890,1890,1.0,0.9447860018043929,0.7919367199786809,0.79193671997868
alg,ml-100k/u.data,0,54094,152,0.8997437008433014,0.9363283553798983,189,1890,1890,1.0,0.9552631700129186,0.7308232027135917,0.7308232027135915
alg,ml-100k/u.data,1,54137,132,0.9015775211272503,0.9369562713904092,189,1890,1890,1.0,0.9490469152865844,0.7406810004199186,0.7406810004199192
alg,ml-100k/u.data,3,54222,117,0.8990444052013324,0.9399402951083567,188,1880,1880,1.0,0.95184833349278,0.7357638638610106,0.7357638638610107
alg,ml-100k/u.data,4,54262,109,0.8508175401975251,0.8901469780121456,188,1880,1880,1.0,0.9559764214654441,0.6895883003054488,0.6895883003054486
