alpha_nL,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_average,regular_cosine_similarity_useruserCF_RMSE.ByUser_improvement,regular_cosine_similarity_useruserCF_RMSE.ByUser_average,regular_cosine_similarity_useruserCF_RMSE.ByRating_improvement,regular_cosine_similarity_useruserCF_RMSE.ByRating_average,regular_cosine_similarity_useruserCF_MAE.ByUser_improvement,regular_cosine_similarity_useruserCF_MAE.ByUser_average,regular_cosine_similarity_useruserCF_MAE.ByRating_improvement,regular_cosine_similarity_useruserCF_MAE.ByRating_average
0.5,0.138871885078,0.900136682004,0.123443600345,0.937173670458,0.0803491431826,0.741003848317,0.0803491431825,0.741003848317,0.0782653020397,0.900682982748,0.0624317437465,0.937746164221,0.08303473228,0.740983931996,0.08303473228,0.740983931996,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
1.0,0.191238005961,0.899664659835,0.168799642875,0.936748080205,0.0869547255502,0.740954861337,0.0869547255503,0.740954861337,0.137195464682,0.900151793064,0.126615539387,0.937143907139,0.142859536072,0.74054027142,0.142859536072,0.74054027142,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
2.0,0.189450827359,0.899680769257,0.167922845699,0.936756307474,0.0552998141235,0.741189614071,0.0552998141234,0.741189614071,0.201341099789,0.899573591714,0.184230457188,0.93660328794,0.217945129558,0.739983436871,0.217945129558,0.739983436871,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
3.0,0.160099002114,0.899945343222,0.127816068516,0.937132642191,0.0321768683827,0.741361093771,0.0321768683827,0.741361093771,0.229031787516,0.899323991051,0.209665398719,0.936364623749,0.230662676767,0.739889123577,0.230662676767,0.739889123577,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
4.0,0.142545271538,0.900103570523,0.093527279405,0.937454384865,-0.00480128854392,0.741635323678,-0.00480128854392,0.741635323678,0.249418339538,0.899140229024,0.232259496714,0.936152616101,0.257991865193,0.739686450393,0.257991865193,0.739686450393,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
5.0,0.129377083754,0.900222267047,0.0825805568767,0.937557101463,-0.0347623066284,0.741857514503,-0.0347623066284,0.741857514503,0.276979929837,0.89889179203,0.257467638079,0.935916080049,0.288207747901,0.739462369492,0.288207747901,0.739462369492,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
6.0,0.117157312033,0.900332414659,0.062898764913,0.937741782012,-0.0392224233413,0.741890590716,-0.0392224233412,0.741890590716,0.300266978669,0.89868188526,0.282062701202,0.935685296706,0.318153302402,0.739240293344,0.318153302402,0.739240293344,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
7.0,0.0963379959443,0.900520077571,0.0410694914547,0.937946613066,-0.070070668443,0.742119361215,-0.070070668443,0.742119361215,0.297611829298,0.89870581847,0.285536107624,0.935652704623,0.317454214657,0.739245477777,0.317454214657,0.739245477777,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
8.0,0.0916978431001,0.900561903373,0.0370754485852,0.937984090447,-0.117137525569,0.742468408894,-0.117137525569,0.742468408894,0.319053082364,0.89851254949,0.305411385061,0.935466208538,0.34823475337,0.739017209389,0.34823475337,0.739017209389,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
9.0,0.0888093867774,0.900587939585,0.032602191561,0.938026064449,-0.132266529934,0.742580605548,-0.132266529934,0.742580605548,0.293652429742,0.898741508041,0.289783365223,0.935612851246,0.332048688325,0.739137245202,0.332048688325,0.739137245202,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
