alpha_nL,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_average,regular_cosine_similarity_useruserCF_RMSE.ByUser_improvement,regular_cosine_similarity_useruserCF_RMSE.ByUser_average,regular_cosine_similarity_useruserCF_RMSE.ByRating_improvement,regular_cosine_similarity_useruserCF_RMSE.ByRating_average,regular_cosine_similarity_useruserCF_MAE.ByUser_improvement,regular_cosine_similarity_useruserCF_MAE.ByUser_average,regular_cosine_similarity_useruserCF_MAE.ByRating_improvement,regular_cosine_similarity_useruserCF_MAE.ByRating_average
0.5,0.138656858905,0.900138620225,0.126491544232,0.937145070626,0.0964174765185,0.740884685602,0.0964174765185,0.740884685602,0.0754007877788,0.900708803149,0.0635025835914,0.937736116188,0.0778721877682,0.741022217411,0.0778721877682,0.741022217411,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
1.0,0.211496382182,0.89948205317,0.190337431557,0.936545984246,0.113042761329,0.740761392537,0.113042761329,0.740761392537,0.116903741317,0.900334700316,0.102264791042,0.937372397999,0.12533651811,0.740670222072,0.12533651811,0.740670222072,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
2.0,0.203025062274,0.89955841267,0.178998844754,0.936652377832,0.0898414045989,0.740933453733,0.0898414045989,0.740933453733,0.172529978741,0.899833291833,0.15850488347,0.936844679225,0.185064728093,0.740227277835,0.185064728093,0.740227277835,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
3.0,0.164336915113,0.899907143163,0.145923500115,0.936962734369,0.0186701335396,0.741461259678,0.0186701335396,0.741461259678,0.205462022531,0.899536446192,0.191332082528,0.936536651118,0.212940112974,0.74002055406,0.212940112974,0.74002055406,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
4.0,0.151096962881,0.900026486564,0.120375805471,0.937202456558,0.0108246742299,0.741519441582,0.0108246742299,0.741519441582,0.227111378885,0.899341301392,0.209682574814,0.93636446258,0.235208835824,0.739855409274,0.235208835824,0.739855409274,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
5.0,0.123319225116,0.900276871886,0.0968368104113,0.937423330477,-0.00487869894041,0.741635897753,-0.00487869894037,0.741635897753,0.226477982809,0.899347010752,0.208610626775,0.936374521011,0.236304921168,0.739847280708,0.236304921168,0.739847280708,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
6.0,0.129012799026,0.900225550668,0.103044995802,0.937365077088,-0.00982851033899,0.741672605541,-0.00982851033902,0.741672605541,0.240294517729,0.899222470101,0.224724375103,0.936223320557,0.256067339206,0.739700722672,0.256067339206,0.739700722672,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
7.0,0.130579327794,0.900211430158,0.094462308734,0.937445611186,-0.0262024953903,0.741794034968,-0.0262024953903,0.741794034968,0.244379066342,0.899185652451,0.22769598912,0.936195436953,0.250149662545,0.739744608145,0.250149662544,0.739744608145,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
8.0,0.150250122556,0.900034119885,0.108600649624,0.937312946611,-0.0322750801401,0.741839069239,-0.0322750801401,0.741839069239,0.25971886219,0.899047381302,0.248479670203,0.936000417026,0.270899737201,0.73959072565,0.270899737201,0.73959072565,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
9.0,0.136669734402,0.900156531936,0.0961988501776,0.937429316662,-0.066813389425,0.742095205243,-0.0668133894251,0.742095205243,0.24866978865,0.899146976375,0.240338645687,0.936076806863,0.275670279339,0.739555347323,0.27567027934,0.739555347323,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
