alpha_nL,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_average,regular_cosine_similarity_itemitemCF_RMSE.ByUser_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByUser_average,regular_cosine_similarity_itemitemCF_RMSE.ByRating_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByRating_average,regular_cosine_similarity_itemitemCF_MAE.ByUser_improvement,regular_cosine_similarity_itemitemCF_MAE.ByUser_average,regular_cosine_similarity_itemitemCF_MAE.ByRating_improvement,regular_cosine_similarity_itemitemCF_MAE.ByRating_average
0.5,0.0812224555694,0.887363246253,0.0776942450304,0.924865847096,0.0497662158782,0.730210871048,0.0497662158782,0.730210871048,0.0945489472796,0.887244895736,0.0952512067538,0.924703342496,0.0886183434763,0.72992702733,0.0886183434763,0.72992702733,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
1.0,0.0505761984957,0.887635410933,0.0408512828132,0.925206860018,-0.00268717370919,0.730594082111,-0.00268717370926,0.730594082111,0.17313050754,0.886547025024,0.17397174069,0.923974717063,0.17016863005,0.729331241772,0.17016863005,0.729331241772,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
2.0,0.0297113050318,0.887820708832,0.0149654609367,0.925446455295,-0.00737666136095,0.730628342309,-0.00737666136095,0.730628342309,0.295398565131,0.88546118127,0.300003607973,0.922808185038,0.273122563307,0.72857908664,0.273122563307,0.72857908664,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
3.0,0.0789488312333,0.887383437959,0.0642125594307,0.924990631552,0.0462537875224,0.730236531952,0.0462537875224,0.730236531952,0.453152931243,0.884060189086,0.450031634836,0.921419548166,0.437244867373,0.72738005102,0.437244867373,0.72738005102,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
4.0,0.153024892916,0.886725579885,0.128676331921,0.92439396456,0.121673169911,0.729685537214,0.12167316991,0.729685537214,0.520868410532,0.883458818362,0.514605404067,0.920821863061,0.507430564869,0.726867292246,0.507430564869,0.726867292246,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
5.0,0.220023026463,0.886130579799,0.197840159359,0.923753794567,0.189817344681,0.729187693283,0.189817344681,0.729187693283,0.600005368689,0.882756015248,0.594448591994,0.920082846511,0.597442619679,0.726209687171,0.597442619679,0.726209687171,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
6.0,0.230675387592,0.886035977823,0.223200966352,0.923519058748,0.195159559263,0.729148664429,0.195159559263,0.729148664429,0.622688829876,0.882554566929,0.620343747133,0.919843164846,0.611086096843,0.726110011413,0.611086096843,0.726110011413,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
7.0,0.176823652394,0.886514226774,0.170139581484,0.924010186953,0.130492349767,0.729621106539,0.130492349767,0.729621106539,0.636989250604,0.882427567099,0.636773576644,0.919691092813,0.617586303122,0.726062522567,0.617586303122,0.726062522567,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
8.0,0.16406754114,0.88662751183,0.150703336425,0.924190085917,0.0818288140887,0.729976629897,0.0818288140887,0.729976629897,0.573399913728,0.882992294188,0.572806074765,0.920283166398,0.570458811885,0.726406823977,0.570458811885,0.726406823977,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
9.0,0.126674026024,0.886959597868,0.112289767209,0.924545636141,0.0407921657334,0.730276433165,0.0407921657334,0.730276433165,0.527152264924,0.883403012421,0.532304210114,0.920658045572,0.507395973718,0.72686754496,0.507395973718,0.72686754496,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
