alpha_nL,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_cosine_similarityitemitemCF_MAE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_RMSE.ByRating_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByUser_average,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarityitemitemCF_MAE.ByRating_average,regular_cosine_similarity_itemitemCF_RMSE.ByUser_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByUser_average,regular_cosine_similarity_itemitemCF_RMSE.ByRating_improvement,regular_cosine_similarity_itemitemCF_RMSE.ByRating_average,regular_cosine_similarity_itemitemCF_MAE.ByUser_improvement,regular_cosine_similarity_itemitemCF_MAE.ByUser_average,regular_cosine_similarity_itemitemCF_MAE.ByRating_improvement,regular_cosine_similarity_itemitemCF_MAE.ByRating_average
0.5,0.0573336167388,0.887575399344,0.0427855812067,0.925188956443,0.0171568885748,0.730449106462,0.0171568885747,0.730449106462,0.126028338484,0.88696533212,0.126912800255,0.924410287545,0.121832091449,0.729684376174,0.121832091449,0.729684376174,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
1.0,-0.0705607635843,0.888711209602,-0.091129333256,0.926428452768,-0.138979106202,0.731589796147,-0.138979106202,0.731589796147,0.223712947459,0.88609781018,0.228864849225,0.923466634699,0.216314823771,0.728994109471,0.216314823771,0.728994109471,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
2.0,-0.194039916047,0.889807808903,-0.212273272025,0.927549742861,-0.252196006619,0.732416929895,-0.252196006619,0.732416929895,0.376536663307,0.88474060634,0.37555549946,0.922108888083,0.357284990678,0.727964217449,0.357284990678,0.727964217449,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
3.0,-0.22855101578,0.890114296655,-0.256963209829,0.92796338621,-0.302254528711,0.732782644668,-0.302254528711,0.732782644668,0.5243268198,0.883428104763,0.519378483522,0.920777684155,0.515172528989,0.726810731434,0.515172528989,0.726810731434,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
4.0,-0.258877997856,0.890383625903,-0.286550758179,0.928237244112,-0.341582334692,0.73306996357,-0.341582334692,0.73306996357,0.5815638271,0.882919791733,0.571840518969,0.920292103438,0.567458867706,0.726428740803,0.567458867706,0.726428740803,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
5.0,-0.263508582804,0.890424749414,-0.295984980685,0.928324565858,-0.368738150431,0.733268357022,-0.368738150431,0.733268357022,0.648914891313,0.882321657324,0.638276103055,0.919677185655,0.645392190508,0.725859379858,0.645392190508,0.725859379858,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
6.0,-0.303929484166,0.890783721202,-0.341926909866,0.928749797451,-0.416277396901,0.73361566661,-0.416277396901,0.73361566661,0.680569141393,0.882040540813,0.674506361132,0.91934184383,0.69638542372,0.725486836325,0.69638542372,0.725486836325,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
7.0,-0.335521370539,0.89106428387,-0.380248866586,0.929104499723,-0.471293527546,0.734017600404,-0.471293527545,0.734017600404,0.667794054823,0.882153994386,0.659989668693,0.919476208154,0.669371368972,0.725684194107,0.669371368972,0.725684194107,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
8.0,-0.397420031438,0.891613996327,-0.445948387475,0.929712604616,-0.551521148051,0.734603722902,-0.551521148051,0.734603722902,0.611316358109,0.882655564096,0.611325017997,0.919926640848,0.631837517011,0.725958406839,0.631837517011,0.725958406839,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
9.0,-0.485889353371,0.892399678724,-0.529103044857,0.93048227163,-0.666865089956,0.735446396271,-0.666865089956,0.735446396271,0.556452613124,0.88314280055,0.551829605176,0.920477321449,0.563207265252,0.726459801924,0.563207265252,0.726459801924,0.0,0.888084570348,0.0,0.925584973353,0.0,0.730574450306,0.0,0.730574450306
