Algorithm,DataSet,Partition,BuildTime,TestTime,RMSE.ByUser,RMSE.ByRating,NUsers,NAttempted,NGood,Coverage,nDCG,MAE.ByUser,MAE.ByRating
regular_cosine_similarity_useruserCF,ml-100k/u.data,2,193,1730,0.9277091836695748,0.9654893459984337,189,1890,1890,1.0,0.9499403316816886,0.7609044875078252,0.760904487507825
regular_cosine_similarity_useruserCF,ml-100k/u.data,0,184,1742,0.8806686719152852,0.9205655979828742,189,1890,1890,1.0,0.9536512670498671,0.7277791422000917,0.7277791422000917
regular_cosine_similarity_useruserCF,ml-100k/u.data,1,186,1742,0.9149457448910804,0.9466162858613552,189,1890,1890,1.0,0.9499121747803987,0.7550620289209856,0.7550620289209856
regular_cosine_similarity_useruserCF,ml-100k/u.data,4,197,1761,0.8816025990261699,0.919958413287741,188,1880,1880,1.0,0.9491912454694266,0.7260089763059927,0.7260089763059921
diffusion_norm_cosine_similarity_useruserCF,ml-100k/u.data,2,0,44702,0.9255612893561513,0.9633401355717701,189,1890,1890,1.0,0.9501782489184909,0.7600676869511702,0.7600676869511706
diffusion_norm_cosine_similarity_useruserCF,ml-100k/u.data,0,0,45248,0.8793544752757452,0.9189651831755866,189,1890,1890,1.0,0.9537880055032858,0.726105169374063,0.726105169374063
diffusion_norm_cosine_similarity_useruserCF,ml-100k/u.data,4,0,45368,0.8785057784029989,0.9168782724344752,188,1880,1880,1.0,0.950863118551499,0.723094172050148,0.7230941720501478
diffusion_norm_cosine_similarity_useruserCF,ml-100k/u.data,1,0,45649,0.9138817753890257,0.9460315183345518,189,1890,1890,1.0,0.949294375449188,0.7536511582644541,0.7536511582644544
diffusion_cosine_similarity_useruserCF,ml-100k/u.data,2,0,42428,0.9246749077025824,0.962118720043637,189,1890,1890,1.0,0.9513294953546914,0.7581327193296913,0.7581327193296913
diffusion_cosine_similarity_useruserCF,ml-100k/u.data,0,0,42275,0.8819591452745269,0.9212132339980406,189,1890,1890,1.0,0.9531746174281555,0.7284600313829217,0.7284600313829217
diffusion_cosine_similarity_useruserCF,ml-100k/u.data,4,0,42497,0.8844567145097512,0.9235335110853972,188,1880,1880,1.0,0.9486541700155376,0.7271253608533315,0.7271253608533315
diffusion_cosine_similarity_useruserCF,ml-100k/u.data,1,0,42590,0.9176737527991221,0.9496481890414057,189,1890,1890,1.0,0.9484863469069718,0.758318657366466,0.7583186573664668
regular_cosine_similarity_useruserCF,ml-100k/u.data,3,228,1613,0.9020160862309058,0.9390302630625854,188,1880,1880,1.0,0.9513020568964553,0.7382439517439086,0.7382439517439084
diffusion_norm_cosine_similarity_useruserCF,ml-100k/u.data,3,0,30677,0.919687711385295,0.9610475854745445,188,1880,1880,1.0,0.9443533643097438,0.7612650804744397,0.76126508047444
diffusion_cosine_similarity_useruserCF,ml-100k/u.data,3,0,30815,0.919687711385295,0.9610475854745445,188,1880,1880,1.0,0.9443533643097438,0.7612650804744397,0.76126508047444
