alpha_nL,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_average,regular_cosine_similarity_useruserCF_RMSE.ByUser_improvement,regular_cosine_similarity_useruserCF_RMSE.ByUser_average,regular_cosine_similarity_useruserCF_RMSE.ByRating_improvement,regular_cosine_similarity_useruserCF_RMSE.ByRating_average,regular_cosine_similarity_useruserCF_MAE.ByUser_improvement,regular_cosine_similarity_useruserCF_MAE.ByUser_average,regular_cosine_similarity_useruserCF_MAE.ByRating_improvement,regular_cosine_similarity_useruserCF_MAE.ByRating_average
0.5,-0.37819507313,0.904797463881,-0.462793947354,0.942674524854,-0.575107410663,0.745864712268,-0.575107410663,0.745864712268,-0.279611918802,0.903908846707,-0.367670366902,0.941781949877,-0.507377234788,0.745362425475,-0.507377234788,0.745362425475,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
1.0,-0.420904236407,0.905182439349,-0.503497880991,0.943056462881,-0.612781046115,0.746144099842,-0.612781046115,0.746144099842,-0.248188167159,0.903625596637,-0.336340874482,0.94148797523,-0.457958210523,0.744995934131,-0.457958210523,0.744995934131,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
2.0,-0.427852804696,0.905245072942,-0.515167604742,0.943165963631,-0.621727253211,0.746210444888,-0.621727253211,0.746210444888,-0.183960370067,0.903046654688,-0.276834003231,0.940929603226,-0.393580781792,0.744518511301,-0.393580781792,0.744518511301,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
3.0,-0.436235242735,0.905320631271,-0.525205983228,0.943260156947,-0.609467074587,0.746119523438,-0.609467074587,0.746119523438,-0.175578923043,0.902971105292,-0.271403195442,0.94087864422,-0.396136651216,0.744537465621,-0.396136651216,0.744537465621,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
4.0,-0.466265535934,0.905591320867,-0.543731228361,0.943433985246,-0.64927259818,0.746414721089,-0.64927259818,0.746414721089,-0.17250749114,0.902943419759,-0.264384004367,0.940812780905,-0.372123934056,0.744359387379,-0.372123934056,0.744359387379,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
5.0,-0.494184041162,0.905842975051,-0.57291873117,0.94370786092,-0.688541849988,0.746705941749,-0.688541849988,0.746705941749,-0.183886974149,0.903045993106,-0.269505874872,0.940860841054,-0.391113839104,0.744500216461,-0.391113839104,0.744500216461,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
6.0,-0.52750844145,0.906143357348,-0.603318397855,0.943993110714,-0.717600858913,0.746921443277,-0.717600858913,0.746921443277,-0.222259845037,0.903391881735,-0.303764678124,0.941182302361,-0.436078646942,0.744833675349,-0.436078646942,0.744833675349,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
7.0,-0.583865924555,0.906651357196,-0.660902233252,0.944533438258,-0.767215406022,0.747289384618,-0.767215406022,0.747289384618,-0.235335488306,0.903509744074,-0.303318437685,0.941178115144,-0.47121659412,0.745094258266,-0.47121659412,0.745094258266,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
8.0,-0.614480936772,0.906927317382,-0.690246225826,0.944808782325,-0.799952408248,0.747532162134,-0.799952408248,0.747532162134,-0.264541136897,0.903773000419,-0.327437084614,0.941404428122,-0.51271058269,0.745401977568,-0.51271058269,0.745401977568,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
9.0,-0.630839681317,0.907074773217,-0.697382045008,0.944875739998,-0.817987062158,0.747665907077,-0.817987062158,0.747665907077,-0.266751266125,0.903792922269,-0.330148818016,0.941429873184,-0.541357622124,0.745614423931,-0.541357622124,0.745614423931,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
