alpha_nL,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_cosine_similarity_useruserCF_MAE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_RMSE.ByRating_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByUser_average,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_useruserCF_MAE.ByRating_average,regular_cosine_similarity_useruserCF_RMSE.ByUser_improvement,regular_cosine_similarity_useruserCF_RMSE.ByUser_average,regular_cosine_similarity_useruserCF_RMSE.ByRating_improvement,regular_cosine_similarity_useruserCF_RMSE.ByRating_average,regular_cosine_similarity_useruserCF_MAE.ByUser_improvement,regular_cosine_similarity_useruserCF_MAE.ByUser_average,regular_cosine_similarity_useruserCF_MAE.ByRating_improvement,regular_cosine_similarity_useruserCF_MAE.ByRating_average
0.5,-0.3625578307,0.904656511583,-0.457887962421,0.942628490428,-0.550773099035,0.745684249081,-0.550773099035,0.745684249081,-0.198390454264,0.903176725801,-0.270533608388,0.940870484606,-0.357688722846,0.744252335893,-0.357688722846,0.744252335893,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
1.0,-0.308642479577,0.904170524831,-0.397548928786,0.942062309978,-0.473970620536,0.745114682118,-0.473970620536,0.745114682118,-0.15342994475,0.902771456958,-0.235213855305,0.940539068067,-0.275770320127,0.74364482925,-0.275770320127,0.74364482925,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
2.0,-0.373638685203,0.904756393126,-0.462955337105,0.942676039226,-0.517923704383,0.745440638063,-0.517923704383,0.745440638063,-0.398748218825,0.904982727564,-0.482928254854,0.9428634515,-0.539248697661,0.745598784153,-0.539248697661,0.745598784153,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
3.0,-0.536917720201,0.906228171501,-0.618728302359,0.944137706777,-0.660728549984,0.746499678395,-0.660728549984,0.746499678395,-0.618736716103,0.906965678486,-0.702715907649,0.944925789337,-0.772458970595,0.747328270878,-0.772458970595,0.747328270878,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
4.0,-0.575229442932,0.906573508947,-0.631906089399,0.944261358167,-0.744752858811,0.747122802432,-0.744752858811,0.747122802432,-0.779391334433,0.908413800671,-0.873971348175,0.946532733905,-0.947985673535,0.748629976411,-0.947985673535,0.748629976411,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
5.0,-0.632442457451,0.907089220456,-0.684933616703,0.944758932414,-0.777612102391,0.747366486489,-0.777612102391,0.747366486489,-0.924060242979,0.909717829514,-1.03695047709,0.948062019195,-1.07491220612,0.749571263218,-1.07491220612,0.749571263218,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
6.0,-0.703372041153,0.907728571536,-0.746983181904,0.945341163329,-0.83575812749,0.747797697247,-0.83575812749,0.747797697247,-1.00057099459,0.910407488597,-1.12088590586,0.948849612166,-1.11271493203,0.749851608126,-1.11271493203,0.749851608126,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
7.0,-0.762504385815,0.908261583666,-0.803280127185,0.945869415571,-0.918910367069,0.748414354021,-0.918910367069,0.748414354021,-1.031884316,0.910689743262,-1.11870407608,0.94882913936,-1.14864613835,0.750118073851,-1.14864613835,0.750118073851,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
8.0,-0.79554046061,0.90855936703,-0.836550013312,0.946181597553,-0.961570947774,0.748730724766,-0.961570947774,0.748730724766,-1.03349905425,0.910704298326,-1.13509640248,0.948982953801,-1.14252682914,0.750072693071,-1.14252682914,0.750072693071,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
9.0,-0.832061257923,0.908888561282,-0.865374673677,0.946452068559,-1.00160312482,0.749027603278,-1.00160312482,0.749027603278,-1.05802406411,0.910925363934,-1.17191727864,0.949328455858,-1.20473816985,0.750534052198,-1.20473816985,0.750534052198,0.0,0.901388457147,0.0,0.938331981239,0.0,0.741599717336,0.0,0.741599717336
