alpha_nL,diffusion_distance_similarity_RMSE.ByUser_improvement,diffusion_distance_similarity_RMSE.ByUser_average,diffusion_distance_similarity_RMSE.ByRating_improvement,diffusion_distance_similarity_RMSE.ByRating_average,diffusion_distance_similarity_MAE.ByUser_improvement,diffusion_distance_similarity_MAE.ByUser_average,diffusion_distance_similarity_MAE.ByRating_improvement,diffusion_distance_similarity_MAE.ByRating_average,diffusion_norm_distance_similarity_RMSE.ByUser_improvement,diffusion_norm_distance_similarity_RMSE.ByUser_average,diffusion_norm_distance_similarity_RMSE.ByRating_improvement,diffusion_norm_distance_similarity_RMSE.ByRating_average,diffusion_norm_distance_similarity_MAE.ByUser_improvement,diffusion_norm_distance_similarity_MAE.ByUser_average,diffusion_norm_distance_similarity_MAE.ByRating_improvement,diffusion_norm_distance_similarity_MAE.ByRating_average,regular_distance_similarity_RMSE.ByUser_improvement,regular_distance_similarity_RMSE.ByUser_average,regular_distance_similarity_RMSE.ByRating_improvement,regular_distance_similarity_RMSE.ByRating_average,regular_distance_similarity_MAE.ByUser_improvement,regular_distance_similarity_MAE.ByUser_average,regular_distance_similarity_MAE.ByRating_improvement,regular_distance_similarity_MAE.ByRating_average
0.5,-0.106152329829,0.99660667078,-0.0900643853186,1.01128165363,-0.0382785302853,0.81921558176,0.00380689456094,0.798876089385,-0.588944494425,1.00141310755,-0.607758248143,1.01651228575,-0.602475884373,0.823835805843,-0.667141290061,0.804236338063,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
1.0,-0.0976871308525,0.996522395502,0.0563759136946,1.00980206233,-0.0269130132784,0.819122509301,0.151351453064,0.797697346312,-0.971944947883,1.00522606808,-0.990036085409,1.02037471271,-0.96787701974,0.82682808348,-1.09122377,0.807624360573,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
2.0,-0.117009670818,0.996714761024,0.119724287855,1.00916200831,-0.134585885423,0.820004244731,0.173790854079,0.797518076478,-1.279271071,1.0082856529,-1.36833327429,1.02419692033,-1.2735704091,0.82933141312,-1.48696315668,0.810785948268,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
3.0,-0.0519933576135,0.996067491201,0.182488835422,1.0085278531,-0.0467051165991,0.819284587254,0.27172134665,0.796735703405,-1.55820028535,1.01106253233,-1.58006717315,1.02633621966,-1.53968310559,0.831510615628,-1.74528107769,0.812849666937,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
4.0,-0.106094853611,0.996606098575,0.197985668516,1.00837127749,-0.0798005717807,0.819555606637,0.296551994145,0.796537329747,-1.74551549009,1.01292734861,-1.68290316754,1.02737524541,-1.75479979642,0.833272210766,-1.87818359541,0.813911433794,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
5.0,-0.0456272034266,0.996004112962,0.258089607876,1.00776400432,-0.0170917837277,0.819042083044,0.346976957964,0.796134481432,-1.92782968371,1.01474237733,-1.67392859097,1.02728456883,-1.95613666063,0.834920962611,-1.90620492924,0.814135298052,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
6.0,-0.139672546252,0.996940381251,0.231605311637,1.00803159414,-0.105713914743,0.819767811552,0.313054098681,0.796405493361,-2.02177967177,1.01567769632,-1.67970974094,1.02734297993,-2.0552382275,0.835732507441,-1.88822403523,0.81399164752,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
7.0,-0.147605005537,0.997019352839,0.275339508408,1.00758971621,-0.115303373471,0.819846339832,0.368672783264,0.795961152073,-2.10270007223,1.01648329926,-1.64268082114,1.02696885022,-2.13768066795,0.836407630332,-1.84272137506,0.813628123809,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
8.0,-0.199194953008,0.997532956495,0.25421292627,1.00780317321,-0.178486113461,0.820363744628,0.353374724104,0.796083369263,-2.1912493337,1.01736485132,-1.56459668152,1.02617991019,-2.2003775538,0.836921056458,-1.75074326602,0.812893304715,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
9.0,-0.272435387763,0.998262101549,0.228143717273,1.00806656911,-0.241763004522,0.82088192043,0.340665596614,0.796184903309,-2.13506500995,1.01680550836,-1.47526013904,1.02527727908,-2.138254833,0.836412332182,-1.66266245382,0.812189621378,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
10.0,-0.292044679847,0.998457321831,0.253106524985,1.00781435197,-0.259304529298,0.821025568348,0.362561315007,0.796009976991,-2.0852326372,1.01630940223,-1.36824311801,1.02419600941,-2.07973689865,0.835933127578,-1.53638122179,0.811180752404,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
100.0,0.293861203289,0.992624336565,0.724950146605,1.0030469777,0.390945366339,0.815700658179,0.873148543935,0.791930862416,3.36893710593,0.962010422371,4.12022552195,0.968742077237,3.84013125665,0.787455201868,4.82412529649,0.760366252211,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
1000.0,0.563147990937,0.989943452297,0.941271624935,1.00086132677,0.618547384675,0.813836820431,1.07481793594,0.790319712528,4.35306641842,0.952212924266,5.07153475366,0.959130318279,4.74258730554,0.780064970169,5.84569374548,0.75220487544,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
10000000000.0,0.628178483791,0.989296041309,0.976696290807,1.00050340598,0.672294283204,0.81339668594,1.13048340191,0.789874997501,4.64104189597,0.94934598477,5.24927447961,0.957334486444,5.05426643921,0.777512623142,6.05647046705,0.750520966505,0.0,0.995549871397,0.0,1.01037166859,0.0,0.818902118065,0.0,0.798906502913
