alpha_nL,diffusion_cosine_similarity_RMSE.ByUser_improvement,diffusion_cosine_similarity_RMSE.ByUser_average,diffusion_cosine_similarity_RMSE.ByRating_improvement,diffusion_cosine_similarity_RMSE.ByRating_average,diffusion_cosine_similarity_MAE.ByUser_improvement,diffusion_cosine_similarity_MAE.ByUser_average,diffusion_cosine_similarity_MAE.ByRating_improvement,diffusion_cosine_similarity_MAE.ByRating_average,diffusion_norm_cosine_similarity_RMSE.ByUser_improvement,diffusion_norm_cosine_similarity_RMSE.ByUser_average,diffusion_norm_cosine_similarity_RMSE.ByRating_improvement,diffusion_norm_cosine_similarity_RMSE.ByRating_average,diffusion_norm_cosine_similarity_MAE.ByUser_improvement,diffusion_norm_cosine_similarity_MAE.ByUser_average,diffusion_norm_cosine_similarity_MAE.ByRating_improvement,diffusion_norm_cosine_similarity_MAE.ByRating_average,regular_cosine_similarity_RMSE.ByUser_improvement,regular_cosine_similarity_RMSE.ByUser_average,regular_cosine_similarity_RMSE.ByRating_improvement,regular_cosine_similarity_RMSE.ByRating_average,regular_cosine_similarity_MAE.ByUser_improvement,regular_cosine_similarity_MAE.ByUser_average,regular_cosine_similarity_MAE.ByRating_improvement,regular_cosine_similarity_MAE.ByRating_average
0.5,0.24506512947,0.920270886231,0.201005699902,0.925094810975,0.105306743808,0.752055599507,0.102696525376,0.721283797715,0.494684654449,0.917968067009,0.528516698215,0.922058921414,0.547544187541,0.748726221989,0.595448728679,0.717726002177,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
1.0,0.16084878867,0.921047808663,0.0707120398933,0.926302578545,0.0360114871355,0.752577287738,-0.074974982235,0.722566630938,0.774351917914,0.915388047878,0.805926108233,0.919487452557,0.850101631259,0.746448423116,0.887596435394,0.715616621843,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
2.0,0.106855714016,0.921545911886,0.0180423998073,0.926790804013,-0.00832389313923,0.752911065939,-0.20213934489,0.723484789799,0.975499537393,0.913532397345,1.07002865396,0.917039332751,1.07670773087,0.744742422722,1.10186684207,0.714069535312,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
3.0,-0.0333050775226,0.922838939605,-0.0193412753783,0.927137335,-0.150863869007,0.753984175866,-0.295857730218,0.724161460245,1.10779763669,0.912311905454,1.13183207865,0.916466440931,1.21428265736,0.743706692089,1.15503026234,0.713685681972,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
4.0,-0.149623627326,0.923912015088,-0.137631418004,0.928233834998,-0.255147785925,0.754769275666,-0.447723814126,0.725257971782,1.13059774923,0.912101567191,1.05932015597,0.917138596035,1.24329735204,0.743488255425,1.05045394968,0.714440749399,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
5.0,-0.224031693807,0.924598453081,-0.184493931948,0.928668230844,-0.314389592483,0.755215276658,-0.502638719322,0.725654471287,1.10963416346,0.912294962913,0.904522289929,0.918573507315,1.22446997134,0.743629997059,0.869649149912,0.715746205784,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
6.0,-0.237201767094,0.924719951181,-0.208398298746,0.928889814296,-0.316247022429,0.75522926029,-0.536618526873,0.725899814092,1.08237623444,0.912546425946,0.771474488147,0.919806804623,1.1887992315,0.743898543653,0.713502743442,0.716873622332,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
7.0,-0.294347557905,0.92524713921,-0.288273607191,0.929630224897,-0.359413579942,0.755554239027,-0.612033113816,0.726444326484,0.954494712335,0.913726173513,0.582933602685,0.921554499537,1.08254406717,0.744698483957,0.495131437188,0.718450318395,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
8.0,-0.307199497378,0.925365702425,-0.29093498231,0.929654894728,-0.390717967576,0.755789913609,-0.647821574901,0.726702728225,0.814707657495,0.915015753392,0.343684843548,0.923772235169,0.942318468831,0.74575417013,0.245534630982,0.720252470465,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
9.0,-0.321479512291,0.925497440087,-0.330690937866,0.930023415758,-0.394641150508,0.755819449228,-0.696920756372,0.727057236733,0.663814896394,0.91640778693,0.169770888364,0.925384344575,0.77581384366,0.747007697536,0.0500451239091,0.721663954151,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
10.0,-0.357096864133,0.925826021445,-0.386046141072,0.93053653527,-0.416853874029,0.755986677362,-0.751166272199,0.727448903078,0.467503815065,0.918218818866,-0.0539867709917,0.92745848421,0.576516955099,0.748508100972,-0.175650915717,0.723293536641,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
100.0,-1.34589052772,0.934947956338,-1.2487207503,0.938533167001,-1.35599817021,0.763057010166,-1.6640203729,0.734039940569,-2.5668560582,0.946211750277,-3.09152602564,0.955615198837,-2.95136871807,0.775067731804,-3.77517741491,0.749283028379,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
1000.0,-1.66759031649,0.937915738835,-1.52042397995,0.941051741959,-1.72098654023,0.765804819269,-1.97028602838,0.736251256064,-2.9243786249,0.949510009252,-3.30325768662,0.957577862512,-3.31683219061,0.777819117708,-3.99001532798,0.75083421245,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
10000000000.0,-1.71562308657,0.93835885636,-1.56877487645,0.941499934486,-1.7514922335,0.766034480892,-2.01098690848,0.736545126713,-3.12476709295,0.951358656373,-3.5481507271,0.959847918264,-3.63026200045,0.780178769016,-4.35285534265,0.753454009127,0.0,0.922531689711,0.0,0.926958049491,0.0,0.752848399642,0.0,0.722025292603
